fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,n_approvals_per_voter
0.932,10000,25,1,approval,0.0,9,12,3
0.864,10000,25,1,approval,0.0,9,12,4
0.912,10000,25,1,approval,0.0,9,12,5
0.912,10000,25,1,approval,0.0,9,22,2
0.913,10000,25,1,approval,0.0,9,22,3
0.9,10000,25,1,approval,0.0,9,22,4
0.875,10000,25,1,approval,0.0,9,22,5
0.811,10000,25,1,approval,0.0,10,2,2
0.889,10000,25,1,approval,0.0,10,2,3
0.984,10000,25,1,approval,0.0,10,2,4
0.993,10000,25,1,approval,0.0,10,2,5
0.892,10000,25,1,approval,0.0,10,12,2
0.872,10000,25,1,approval,0.0,10,12,3
0.872,10000,25,1,approval,0.0,10,12,4
0.832,10000,25,1,approval,0.0,10,12,5
0.889,10000,25,1,approval,0.0,10,22,2
0.886,10000,25,1,approval,0.0,10,22,3
0.892,10000,25,1,approval,0.0,10,22,4
0.922,10000,25,1,approval,0.0,10,22,5
0.705,10000,25,1,approval,0.01,2,2,2
0.985,10000,25,1,approval,0.01,2,12,2
0.951,10000,25,1,approval,0.01,2,22,2
0.824,10000,25,1,approval,0.01,3,2,2
0.779,10000,25,1,approval,0.01,3,2,3
0.968,10000,25,1,approval,0.01,3,12,2
0.919,10000,25,1,approval,0.01,3,12,3
0.941,10000,25,1,approval,0.01,3,22,2
0.932,10000,25,1,approval,0.01,3,22,3
0.969,10000,25,1,approval,0.01,4,2,2
0.816,10000,25,1,approval,0.01,4,2,3
0.853,10000,25,1,approval,0.01,4,2,4
0.908,10000,25,1,approval,0.01,4,12,2
0.901,10000,25,1,approval,0.01,4,12,3
0.874,10000,25,1,approval,0.01,4,12,4
0.979,10000,25,1,approval,0.01,4,22,2
0.954,10000,25,1,approval,0.01,4,22,3
0.677,10000,25,1,approval,0.01,4,22,4
0.965,10000,25,1,approval,0.01,5,2,2
1.046,10000,25,1,approval,0.01,5,2,3
0.926,10000,25,1,approval,0.01,5,2,4
0.797,10000,25,1,approval,0.01,5,2,5
0.897,10000,25,1,approval,0.01,5,12,2
0.883,10000,25,1,approval,0.01,5,12,3
0.935,10000,25,1,approval,0.01,5,12,4
0.883,10000,25,1,approval,0.01,5,12,5
0.953,10000,25,1,approval,0.01,5,22,2
0.939,10000,25,1,approval,0.01,5,22,3
0.96,10000,25,1,approval,0.01,5,22,4
0.947,10000,25,1,approval,0.01,5,22,5
0.98,10000,25,1,approval,0.01,6,2,2
0.987,10000,25,1,approval,0.01,6,2,3
0.982,10000,25,1,approval,0.01,6,2,4
0.869,10000,25,1,approval,0.01,6,2,5
0.919,10000,25,1,approval,0.01,6,12,2
0.897,10000,25,1,approval,0.01,6,12,3
0.895,10000,25,1,approval,0.01,6,12,4
0.884,10000,25,1,approval,0.01,6,12,5
0.919,10000,25,1,approval,0.01,6,22,2
0.952,10000,25,1,approval,0.01,6,22,3
0.919,10000,25,1,approval,0.01,6,22,4
0.904,10000,25,1,approval,0.01,6,22,5
0.796,10000,25,1,approval,0.01,7,2,2
0.948,10000,25,1,approval,0.01,7,2,3
0.99,10000,25,1,approval,0.01,7,2,4
0.826,10000,25,1,approval,0.01,7,2,5
0.86,10000,25,1,approval,0.01,7,12,2
0.928,10000,25,1,approval,0.01,7,12,3
0.943,10000,25,1,approval,0.01,7,12,4
0.863,10000,25,1,approval,0.01,7,12,5
0.914,10000,25,1,approval,0.01,7,22,2
0.923,10000,25,1,approval,0.01,7,22,3
0.929,10000,25,1,approval,0.01,7,22,4
0.94,10000,25,1,approval,0.01,7,22,5
0.954,10000,25,1,approval,0.01,8,2,2
0.902,10000,25,1,approval,0.01,8,2,3
0.888,10000,25,1,approval,0.01,8,2,4
0.962,10000,25,1,approval,0.01,8,2,5
0.895,10000,25,1,approval,0.01,8,12,2
0.909,10000,25,1,approval,0.01,8,12,3
0.909,10000,25,1,approval,0.01,8,12,4
0.905,10000,25,1,approval,0.01,8,12,5
0.917,10000,25,1,approval,0.01,8,22,2
0.922,10000,25,1,approval,0.01,8,22,3
0.904,10000,25,1,approval,0.01,8,22,4
0.909,10000,25,1,approval,0.01,8,22,5
0.948,10000,25,1,approval,0.01,9,2,2
0.816,10000,25,1,approval,0.01,9,2,3
0.984,10000,25,1,approval,0.01,9,2,4
0.956,10000,25,1,approval,0.01,9,2,5
0.911,10000,25,1,approval,0.01,9,12,2
0.898,10000,25,1,approval,0.01,9,12,3
0.863,10000,25,1,approval,0.01,9,12,4
0.886,10000,25,1,approval,0.01,9,12,5
0.868,10000,25,1,approval,0.01,9,22,2
0.899,10000,25,1,approval,0.01,9,22,3
0.905,10000,25,1,approval,0.01,9,22,4
0.905,10000,25,1,approval,0.01,9,22,5
0.78,10000,25,1,approval,0.01,10,2,2
0.93,10000,25,1,approval,0.01,10,2,3
0.938,10000,25,1,approval,0.01,10,2,4
0.96,10000,25,1,approval,0.01,10,2,5
0.82,10000,25,1,approval,0.01,10,12,2
0.856,10000,25,1,approval,0.01,10,12,3
0.891,10000,25,1,approval,0.01,10,12,4
0.871,10000,25,1,approval,0.01,10,12,5
0.947,10000,25,1,approval,0.01,10,22,2
0.919,10000,25,1,approval,0.01,10,22,3
0.87,10000,25,1,approval,0.01,10,22,4
0.921,10000,25,1,approval,0.01,10,22,5
0.79,10000,25,1,approval,0.05,2,2,2
0.997,10000,25,1,approval,0.05,2,12,2
0.953,10000,25,1,approval,0.05,2,22,2
0.829,10000,25,1,approval,0.05,3,2,2
0.772,10000,25,1,approval,0.05,3,2,3
0.958,10000,25,1,approval,0.05,3,12,2
0.955,10000,25,1,approval,0.05,3,12,3
0.969,10000,25,1,approval,0.05,3,22,2
0.877,10000,25,1,approval,0.05,3,22,3
0.87,10000,25,1,approval,0.05,4,2,2
0.786,10000,25,1,approval,0.05,4,2,3
0.687,10000,25,1,approval,0.05,4,2,4
0.932,10000,25,1,approval,0.05,4,12,2
0.907,10000,25,1,approval,0.05,4,12,3
0.886,10000,25,1,approval,0.05,4,12,4
0.937,10000,25,1,approval,0.05,4,22,2
0.999,10000,25,1,approval,0.05,4,22,3
0.874,10000,25,1,approval,0.05,4,22,4
0.888,10000,25,1,approval,0.05,5,2,2
0.809,10000,25,1,approval,0.05,5,2,3
0.974,10000,25,1,approval,0.05,5,2,4
0.643,10000,25,1,approval,0.05,5,2,5
0.871,10000,25,1,approval,0.05,5,12,2
0.897,10000,25,1,approval,0.05,5,12,3
0.889,10000,25,1,approval,0.05,5,12,4
0.819,10000,25,1,approval,0.05,5,12,5
0.924,10000,25,1,approval,0.05,5,22,2
0.951,10000,25,1,approval,0.05,5,22,3
0.972,10000,25,1,approval,0.05,5,22,4
0.838,10000,25,1,approval,0.05,5,22,5
0.725,10000,25,1,approval,0.05,6,2,2
0.993,10000,25,1,approval,0.05,6,2,3
0.852,10000,25,1,approval,0.05,6,2,4
0.969,10000,25,1,approval,0.05,6,2,5
0.941,10000,25,1,approval,0.05,6,12,2
0.874,10000,25,1,approval,0.05,6,12,3
0.883,10000,25,1,approval,0.05,6,12,4
0.886,10000,25,1,approval,0.05,6,12,5
0.903,10000,25,1,approval,0.05,6,22,2
0.918,10000,25,1,approval,0.05,6,22,3
0.969,10000,25,1,approval,0.05,6,22,4
0.916,10000,25,1,approval,0.05,6,22,5
0.852,10000,25,1,approval,0.05,7,2,2
0.915,10000,25,1,approval,0.05,7,2,3
0.908,10000,25,1,approval,0.05,7,2,4
0.949,10000,25,1,approval,0.05,7,2,5
0.846,10000,25,1,approval,0.05,7,12,2
0.928,10000,25,1,approval,0.05,7,12,3
0.891,10000,25,1,approval,0.05,7,12,4
0.877,10000,25,1,approval,0.05,7,12,5
0.945,10000,25,1,approval,0.05,7,22,2
0.929,10000,25,1,approval,0.05,7,22,3
0.956,10000,25,1,approval,0.05,7,22,4
0.924,10000,25,1,approval,0.05,7,22,5
0.979,10000,25,1,approval,0.05,8,2,2
0.922,10000,25,1,approval,0.05,8,2,3
0.814,10000,25,1,approval,0.05,8,2,4
0.896,10000,25,1,approval,0.05,8,2,5
0.936,10000,25,1,approval,0.05,8,12,2
0.89,10000,25,1,approval,0.05,8,12,3
0.951,10000,25,1,approval,0.05,8,12,4
0.857,10000,25,1,approval,0.05,8,12,5
0.912,10000,25,1,approval,0.05,8,22,2
0.921,10000,25,1,approval,0.05,8,22,3
0.896,10000,25,1,approval,0.05,8,22,4
0.883,10000,25,1,approval,0.05,8,22,5
0.869,10000,25,1,approval,0.05,9,2,2
1.031,10000,25,1,approval,0.05,9,2,3
0.957,10000,25,1,approval,0.05,9,2,4
1.011,10000,25,1,approval,0.05,9,2,5
0.858,10000,25,1,approval,0.05,9,12,2
0.89,10000,25,1,approval,0.05,9,12,3
0.835,10000,25,1,approval,0.05,9,12,4
0.898,10000,25,1,approval,0.05,9,12,5
0.852,10000,25,1,approval,0.05,9,22,2
0.907,10000,25,1,approval,0.05,9,22,3
0.885,10000,25,1,approval,0.05,9,22,4
0.86,10000,25,1,approval,0.05,9,22,5
0.946,10000,25,1,approval,0.05,10,2,2
0.91,10000,25,1,approval,0.05,10,2,3
0.978,10000,25,1,approval,0.05,10,2,4
0.908,10000,25,1,approval,0.05,10,2,5
0.86,10000,25,1,approval,0.05,10,12,2
0.876,10000,25,1,approval,0.05,10,12,3
0.891,10000,25,1,approval,0.05,10,12,4
0.884,10000,25,1,approval,0.05,10,12,5
0.864,10000,25,1,approval,0.05,10,22,2
0.939,10000,25,1,approval,0.05,10,22,3
0.872,10000,25,1,approval,0.05,10,22,4
0.862,10000,25,1,approval,0.05,10,22,5
0.963,10000,25,2,majority,0.0,2,2,2
0.932,10000,25,2,majority,0.0,2,2,3
0.971,10000,25,2,majority,0.0,2,2,4
0.881,10000,25,2,majority,0.0,2,2,5
1.004,10000,25,2,majority,0.0,2,12,2
0.966,10000,25,2,majority,0.0,2,12,3
0.972,10000,25,2,majority,0.0,2,12,4
0.944,10000,25,2,majority,0.0,2,12,5
0.983,10000,25,2,majority,0.0,2,22,2
0.989,10000,25,2,majority,0.0,2,22,3
0.989,10000,25,2,majority,0.0,2,22,4
0.972,10000,25,2,majority,0.0,2,22,5
0.767,10000,25,2,majority,0.0,3,2,2
0.793,10000,25,2,majority,0.0,3,2,3
0.797,10000,25,2,majority,0.0,3,2,4
0.775,10000,25,2,majority,0.0,3,2,5
0.909,10000,25,2,majority,0.0,3,12,2
0.924,10000,25,2,majority,0.0,3,12,3
0.932,10000,25,2,majority,0.0,3,12,4
0.981,10000,25,2,majority,0.0,3,12,5
0.905,10000,25,2,majority,0.0,3,22,2
0.935,10000,25,2,majority,0.0,3,22,3
0.967,10000,25,2,majority,0.0,3,22,4
0.963,10000,25,2,majority,0.0,3,22,5
0.729,10000,25,2,majority,0.0,4,2,2
0.752,10000,25,2,majority,0.0,4,2,3
0.688,10000,25,2,majority,0.0,4,2,4
0.774,10000,25,2,majority,0.0,4,2,5
0.88,10000,25,2,majority,0.0,4,12,2
0.907,10000,25,2,majority,0.0,4,12,3
0.865,10000,25,2,majority,0.0,4,12,4
0.828,10000,25,2,majority,0.0,4,12,5
0.913,10000,25,2,majority,0.0,4,22,2
0.962,10000,25,2,majority,0.0,4,22,3
0.889,10000,25,2,majority,0.0,4,22,4
0.948,10000,25,2,majority,0.0,4,22,5
0.918,10000,25,2,majority,0.0,5,2,2
0.745,10000,25,2,majority,0.0,5,2,3
0.978,10000,25,2,majority,0.0,5,2,4
0.694,10000,25,2,majority,0.0,5,2,5
0.916,10000,25,2,majority,0.0,5,12,2
0.797,10000,25,2,majority,0.0,5,12,3
0.864,10000,25,2,majority,0.0,5,12,4
0.916,10000,25,2,majority,0.0,5,12,5
0.963,10000,25,2,majority,0.0,5,22,2
0.84,10000,25,2,majority,0.0,5,22,3
0.87,10000,25,2,majority,0.0,5,22,4
0.896,10000,25,2,majority,0.0,5,22,5
0.72,10000,25,2,majority,0.0,6,2,2
0.997,10000,25,2,majority,0.0,6,2,3
0.695,10000,25,2,majority,0.0,6,2,4
0.653,10000,25,2,majority,0.0,6,2,5
0.839,10000,25,2,majority,0.0,6,12,2
0.726,10000,25,2,majority,0.0,6,12,3
0.907,10000,25,2,majority,0.0,6,12,4
0.83,10000,25,2,majority,0.0,6,12,5
0.931,10000,25,2,majority,0.0,6,22,2
0.895,10000,25,2,majority,0.0,6,22,3
0.91,10000,25,2,majority,0.0,6,22,4
0.878,10000,25,2,majority,0.0,6,22,5
0.632,10000,25,2,majority,0.0,7,2,2
0.692,10000,25,2,majority,0.0,7,2,3
0.959,10000,25,2,majority,0.0,7,2,4
0.747,10000,25,2,majority,0.0,7,2,5
0.838,10000,25,2,majority,0.0,7,12,2
0.879,10000,25,2,majority,0.0,7,12,3
0.905,10000,25,2,majority,0.0,7,12,4
0.818,10000,25,2,majority,0.0,7,12,5
0.88,10000,25,2,majority,0.0,7,22,2
0.844,10000,25,2,majority,0.0,7,22,3
0.881,10000,25,2,majority,0.0,7,22,4
0.914,10000,25,2,majority,0.0,7,22,5
0.8,10000,25,2,majority,0.0,8,2,2
0.782,10000,25,2,majority,0.0,8,2,3
0.705,10000,25,2,majority,0.0,8,2,4
0.921,10000,25,2,majority,0.0,8,2,5
0.881,10000,25,2,majority,0.0,8,12,2
0.866,10000,25,2,majority,0.0,8,12,3
0.777,10000,25,2,majority,0.0,8,12,4
0.86,10000,25,2,majority,0.0,8,12,5
0.899,10000,25,2,majority,0.0,8,22,2
0.857,10000,25,2,majority,0.0,8,22,3
0.89,10000,25,2,majority,0.0,8,22,4
0.873,10000,25,2,majority,0.0,8,22,5
0.679,10000,25,2,majority,0.0,9,2,2
0.682,10000,25,2,majority,0.0,9,2,3
0.86,10000,25,2,majority,0.0,9,2,4
0.715,10000,25,2,majority,0.0,9,2,5
0.873,10000,25,2,majority,0.0,9,12,2
0.79,10000,25,2,majority,0.0,9,12,3
0.84,10000,25,2,majority,0.0,9,12,4
0.859,10000,25,2,majority,0.0,9,12,5
0.844,10000,25,2,majority,0.0,9,22,2
0.841,10000,25,2,majority,0.0,9,22,3
0.72,10000,25,2,majority,0.0,9,22,4
0.781,10000,25,2,majority,0.0,9,22,5
0.75,10000,25,2,majority,0.0,10,2,2
0.896,10000,25,2,majority,0.0,10,2,3
0.848,10000,25,2,majority,0.0,10,2,4
0.563,10000,25,2,majority,0.0,10,2,5
0.746,10000,25,2,majority,0.0,10,12,2
0.805,10000,25,2,majority,0.0,10,12,3
0.785,10000,25,2,majority,0.0,10,12,4
0.827,10000,25,2,majority,0.0,10,12,5
0.796,10000,25,2,majority,0.0,10,22,2
0.866,10000,25,2,majority,0.0,10,22,3
0.798,10000,25,2,majority,0.0,10,22,4
0.92,10000,25,2,majority,0.0,10,22,5
0.976,10000,25,2,majority,0.01,2,2,2
0.891,10000,25,2,majority,0.01,2,2,3
0.862,10000,25,2,majority,0.01,2,2,4
0.871,10000,25,2,majority,0.01,2,2,5
0.967,10000,25,2,majority,0.01,2,12,2
0.958,10000,25,2,majority,0.01,2,12,3
0.98,10000,25,2,majority,0.01,2,12,4
0.938,10000,25,2,majority,0.01,2,12,5
0.967,10000,25,2,majority,0.01,2,22,2
0.989,10000,25,2,majority,0.01,2,22,3
0.982,10000,25,2,majority,0.01,2,22,4
0.995,10000,25,2,majority,0.01,2,22,5
0.791,10000,25,2,majority,0.01,3,2,2
0.837,10000,25,2,majority,0.01,3,2,3
0.898,10000,25,2,majority,0.01,3,2,4
0.763,10000,25,2,majority,0.01,3,2,5
0.919,10000,25,2,majority,0.01,3,12,2
0.946,10000,25,2,majority,0.01,3,12,3
0.948,10000,25,2,majority,0.01,3,12,4
0.97,10000,25,2,majority,0.01,3,12,5
0.927,10000,25,2,majority,0.01,3,22,2
0.971,10000,25,2,majority,0.01,3,22,3
0.967,10000,25,2,majority,0.01,3,22,4
0.964,10000,25,2,majority,0.01,3,22,5
0.778,10000,25,2,majority,0.01,4,2,2
0.728,10000,25,2,majority,0.01,4,2,3
0.785,10000,25,2,majority,0.01,4,2,4
0.763,10000,25,2,majority,0.01,4,2,5
0.926,10000,25,2,majority,0.01,4,12,2
0.896,10000,25,2,majority,0.01,4,12,3
0.864,10000,25,2,majority,0.01,4,12,4
0.928,10000,25,2,majority,0.01,4,12,5
0.898,10000,25,2,majority,0.01,4,22,2
0.935,10000,25,2,majority,0.01,4,22,3
0.948,10000,25,2,majority,0.01,4,22,4
0.938,10000,25,2,majority,0.01,4,22,5
0.701,10000,25,2,majority,0.01,5,2,2
0.68,10000,25,2,majority,0.01,5,2,3
0.761,10000,25,2,majority,0.01,5,2,4
0.744,10000,25,2,majority,0.01,5,2,5
0.828,10000,25,2,majority,0.01,5,12,2
0.868,10000,25,2,majority,0.01,5,12,3
0.858,10000,25,2,majority,0.01,5,12,4
0.889,10000,25,2,majority,0.01,5,12,5
0.92,10000,25,2,majority,0.01,5,22,2
0.902,10000,25,2,majority,0.01,5,22,3
0.845,10000,25,2,majority,0.01,5,22,4
0.925,10000,25,2,majority,0.01,5,22,5
0.746,10000,25,2,majority,0.01,6,2,2
0.713,10000,25,2,majority,0.01,6,2,3
0.672,10000,25,2,majority,0.01,6,2,4
0.742,10000,25,2,majority,0.01,6,2,5
0.919,10000,25,2,majority,0.01,6,12,2
0.919,10000,25,2,majority,0.01,6,12,3
0.899,10000,25,2,majority,0.01,6,12,4
0.893,10000,25,2,majority,0.01,6,12,5
0.89,10000,25,2,majority,0.01,6,22,2
0.895,10000,25,2,majority,0.01,6,22,3
0.89,10000,25,2,majority,0.01,6,22,4
0.948,10000,25,2,majority,0.01,6,22,5
0.764,10000,25,2,majority,0.01,7,2,2
0.791,10000,25,2,majority,0.01,7,2,3
0.644,10000,25,2,majority,0.01,7,2,4
0.929,10000,25,2,majority,0.01,7,2,5
0.786,10000,25,2,majority,0.01,7,12,2
0.885,10000,25,2,majority,0.01,7,12,3
0.779,10000,25,2,majority,0.01,7,12,4
0.755,10000,25,2,majority,0.01,7,12,5
0.897,10000,25,2,majority,0.01,7,22,2
0.805,10000,25,2,majority,0.01,7,22,3
0.796,10000,25,2,majority,0.01,7,22,4
0.873,10000,25,2,majority,0.01,7,22,5
0.958,10000,25,2,majority,0.01,8,2,2
0.991,10000,25,2,majority,0.01,8,2,3
0.692,10000,25,2,majority,0.01,8,2,4
0.615,10000,25,2,majority,0.01,8,2,5
0.806,10000,25,2,majority,0.01,8,12,2
0.804,10000,25,2,majority,0.01,8,12,3
0.898,10000,25,2,majority,0.01,8,12,4
0.858,10000,25,2,majority,0.01,8,12,5
0.916,10000,25,2,majority,0.01,8,22,2
0.84,10000,25,2,majority,0.01,8,22,3
0.803,10000,25,2,majority,0.01,8,22,4
0.847,10000,25,2,majority,0.01,8,22,5
0.778,10000,25,2,majority,0.01,9,2,2
0.803,10000,25,2,majority,0.01,9,2,3
0.601,10000,25,2,majority,0.01,9,2,4
0.73,10000,25,2,majority,0.01,9,2,5
0.82,10000,25,2,majority,0.01,9,12,2
0.869,10000,25,2,majority,0.01,9,12,3
0.854,10000,25,2,majority,0.01,9,12,4
0.833,10000,25,2,majority,0.01,9,12,5
0.738,10000,25,2,majority,0.01,9,22,2
0.926,10000,25,2,majority,0.01,9,22,3
0.733,10000,25,2,majority,0.01,9,22,4
0.831,10000,25,2,majority,0.01,9,22,5
0.93,10000,25,2,majority,0.01,10,2,2
0.747,10000,25,2,majority,0.01,10,2,3
0.608,10000,25,2,majority,0.01,10,2,4
0.751,10000,25,2,majority,0.01,10,2,5
0.729,10000,25,2,majority,0.01,10,12,2
0.816,10000,25,2,majority,0.01,10,12,3
0.762,10000,25,2,majority,0.01,10,12,4
0.861,10000,25,2,majority,0.01,10,12,5
0.814,10000,25,2,majority,0.01,10,22,2
0.774,10000,25,2,majority,0.01,10,22,3
0.796,10000,25,2,majority,0.01,10,22,4
0.849,10000,25,2,majority,0.01,10,22,5
0.843,10000,25,2,majority,0.05,2,2,2
0.843,10000,25,2,majority,0.05,2,2,3
0.925,10000,25,2,majority,0.05,2,2,4
0.878,10000,25,2,majority,0.05,2,2,5
0.969,10000,25,2,majority,0.05,2,12,2
0.98,10000,25,2,majority,0.05,2,12,3
1.002,10000,25,2,majority,0.05,2,12,4
0.979,10000,25,2,majority,0.05,2,12,5
0.987,10000,25,2,majority,0.05,2,22,2
0.985,10000,25,2,majority,0.05,2,22,3
0.978,10000,25,2,majority,0.05,2,22,4
0.986,10000,25,2,majority,0.05,2,22,5
0.799,10000,25,2,majority,0.05,3,2,2
0.855,10000,25,2,majority,0.05,3,2,3
0.772,10000,25,2,majority,0.05,3,2,4
0.796,10000,25,2,majority,0.05,3,2,5
0.935,10000,25,2,majority,0.05,3,12,2
0.969,10000,25,2,majority,0.05,3,12,3
0.925,10000,25,2,majority,0.05,3,12,4
0.918,10000,25,2,majority,0.05,3,12,5
0.926,10000,25,2,majority,0.05,3,22,2
0.945,10000,25,2,majority,0.05,3,22,3
0.914,10000,25,2,majority,0.05,3,22,4
0.989,10000,25,2,majority,0.05,3,22,5
0.625,10000,25,2,majority,0.05,4,2,2
0.665,10000,25,2,majority,0.05,4,2,3
0.846,10000,25,2,majority,0.05,4,2,4
0.841,10000,25,2,majority,0.05,4,2,5
0.946,10000,25,2,majority,0.05,4,12,2
0.827,10000,25,2,majority,0.05,4,12,3
0.811,10000,25,2,majority,0.05,4,12,4
0.945,10000,25,2,majority,0.05,4,12,5
0.888,10000,25,2,majority,0.05,4,22,2
0.744,10000,25,2,majority,0.05,4,22,3
0.903,10000,25,2,majority,0.05,4,22,4
0.947,10000,25,2,majority,0.05,4,22,5
0.784,10000,25,2,majority,0.05,5,2,2
0.71,10000,25,2,majority,0.05,5,2,3
0.692,10000,25,2,majority,0.05,5,2,4
0.682,10000,25,2,majority,0.05,5,2,5
0.879,10000,25,2,majority,0.05,5,12,2
0.863,10000,25,2,majority,0.05,5,12,3
0.901,10000,25,2,majority,0.05,5,12,4
0.885,10000,25,2,majority,0.05,5,12,5
0.865,10000,25,2,majority,0.05,5,22,2
0.919,10000,25,2,majority,0.05,5,22,3
0.895,10000,25,2,majority,0.05,5,22,4
0.867,10000,25,2,majority,0.05,5,22,5
0.729,10000,25,2,majority,0.05,6,2,2
0.745,10000,25,2,majority,0.05,6,2,3
1.053,10000,25,2,majority,0.05,6,2,4
0.806,10000,25,2,majority,0.05,6,2,5
0.816,10000,25,2,majority,0.05,6,12,2
0.848,10000,25,2,majority,0.05,6,12,3
0.883,10000,25,2,majority,0.05,6,12,4
0.884,10000,25,2,majority,0.05,6,12,5
0.874,10000,25,2,majority,0.05,6,22,2
0.847,10000,25,2,majority,0.05,6,22,3
0.89,10000,25,2,majority,0.05,6,22,4
0.913,10000,25,2,majority,0.05,6,22,5
0.853,10000,25,2,majority,0.05,7,2,2
0.767,10000,25,2,majority,0.05,7,2,3
0.692,10000,25,2,majority,0.05,7,2,4
0.87,10000,25,2,majority,0.05,7,2,5
0.874,10000,25,2,majority,0.05,7,12,2
0.783,10000,25,2,majority,0.05,7,12,3
0.874,10000,25,2,majority,0.05,7,12,4
0.844,10000,25,2,majority,0.05,7,12,5
0.79,10000,25,2,majority,0.05,7,22,2
0.9,10000,25,2,majority,0.05,7,22,3
0.74,10000,25,2,majority,0.05,7,22,4
0.929,10000,25,2,majority,0.05,7,22,5
0.682,10000,25,2,majority,0.05,8,2,2
0.894,10000,25,2,majority,0.05,8,2,3
0.861,10000,25,2,majority,0.05,8,2,4
0.732,10000,25,2,majority,0.05,8,2,5
0.777,10000,25,2,majority,0.05,8,12,2
0.838,10000,25,2,majority,0.05,8,12,3
0.814,10000,25,2,majority,0.05,8,12,4
0.803,10000,25,2,majority,0.05,8,12,5
0.812,10000,25,2,majority,0.05,8,22,2
0.82,10000,25,2,majority,0.05,8,22,3
0.799,10000,25,2,majority,0.05,8,22,4
0.945,10000,25,2,majority,0.05,8,22,5
0.815,10000,25,2,majority,0.05,9,2,2
0.934,10000,25,2,majority,0.05,9,2,3
0.54,10000,25,2,majority,0.05,9,2,4
0.791,10000,25,2,majority,0.05,9,2,5
0.908,10000,25,2,majority,0.05,9,12,2
0.8,10000,25,2,majority,0.05,9,12,3
0.722,10000,25,2,majority,0.05,9,12,4
0.892,10000,25,2,majority,0.05,9,12,5
0.89,10000,25,2,majority,0.05,9,22,2
0.832,10000,25,2,majority,0.05,9,22,3
0.858,10000,25,2,majority,0.05,9,22,4
0.869,10000,25,2,majority,0.05,9,22,5
0.934,10000,25,2,majority,0.05,10,2,2
0.778,10000,25,2,majority,0.05,10,2,3
0.817,10000,25,2,majority,0.05,10,2,4
0.74,10000,25,2,majority,0.05,10,2,5
0.712,10000,25,2,majority,0.05,10,12,2
0.762,10000,25,2,majority,0.05,10,12,3
0.796,10000,25,2,majority,0.05,10,12,4
0.719,10000,25,2,majority,0.05,10,12,5
0.843,10000,25,2,majority,0.05,10,22,2
0.803,10000,25,2,majority,0.05,10,22,3
0.788,10000,25,2,majority,0.05,10,22,4
0.782,10000,25,2,majority,0.05,10,22,5
0.859,10000,25,2,plurality,0.0,2,2,2
0.876,10000,25,2,plurality,0.0,2,2,3
0.845,10000,25,2,plurality,0.0,2,2,4
0.871,10000,25,2,plurality,0.0,2,2,5
0.977,10000,25,2,plurality,0.0,2,12,2
0.945,10000,25,2,plurality,0.0,2,12,3
0.963,10000,25,2,plurality,0.0,2,12,4
0.986,10000,25,2,plurality,0.0,2,12,5
0.981,10000,25,2,plurality,0.0,2,22,2
0.979,10000,25,2,plurality,0.0,2,22,3
0.988,10000,25,2,plurality,0.0,2,22,4
1.0,10000,25,2,plurality,0.0,2,22,5
0.823,10000,25,2,plurality,0.0,3,2,2
0.804,10000,25,2,plurality,0.0,3,2,3
0.913,10000,25,2,plurality,0.0,3,2,4
0.829,10000,25,2,plurality,0.0,3,2,5
0.966,10000,25,2,plurality,0.0,3,12,2
0.943,10000,25,2,plurality,0.0,3,12,3
0.928,10000,25,2,plurality,0.0,3,12,4
0.971,10000,25,2,plurality,0.0,3,12,5
0.976,10000,25,2,plurality,0.0,3,22,2
0.977,10000,25,2,plurality,0.0,3,22,3
0.979,10000,25,2,plurality,0.0,3,22,4
0.975,10000,25,2,plurality,0.0,3,22,5
0.899,10000,25,2,plurality,0.0,4,2,2
0.822,10000,25,2,plurality,0.0,4,2,3
0.765,10000,25,2,plurality,0.0,4,2,4
0.757,10000,25,2,plurality,0.0,4,2,5
0.93,10000,25,2,plurality,0.0,4,12,2
0.877,10000,25,2,plurality,0.0,4,12,3
0.941,10000,25,2,plurality,0.0,4,12,4
0.922,10000,25,2,plurality,0.0,4,12,5
0.936,10000,25,2,plurality,0.0,4,22,2
0.944,10000,25,2,plurality,0.0,4,22,3
0.942,10000,25,2,plurality,0.0,4,22,4
0.961,10000,25,2,plurality,0.0,4,22,5
0.691,10000,25,2,plurality,0.0,5,2,2
0.878,10000,25,2,plurality,0.0,5,2,3
0.771,10000,25,2,plurality,0.0,5,2,4
0.916,10000,25,2,plurality,0.0,5,2,5
0.891,10000,25,2,plurality,0.0,5,12,2
0.853,10000,25,2,plurality,0.0,5,12,3
0.892,10000,25,2,plurality,0.0,5,12,4
0.922,10000,25,2,plurality,0.0,5,12,5
0.937,10000,25,2,plurality,0.0,5,22,2
0.967,10000,25,2,plurality,0.0,5,22,3
0.941,10000,25,2,plurality,0.0,5,22,4
0.934,10000,25,2,plurality,0.0,5,22,5
0.68,10000,25,2,plurality,0.0,6,2,2
0.72,10000,25,2,plurality,0.0,6,2,3
0.763,10000,25,2,plurality,0.0,6,2,4
0.736,10000,25,2,plurality,0.0,6,2,5
0.89,10000,25,2,plurality,0.0,6,12,2
0.874,10000,25,2,plurality,0.0,6,12,3
0.915,10000,25,2,plurality,0.0,6,12,4
