unweighted_fairness,weighted_fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,n_approvals_per_voter
0.984,0.781,10000,10,1.5,approval,0.0,5,2,2
1.139,0.889,10000,10,1.5,plurality,0.0,5,2,2
0.752,0.784,10000,10,1.5,majority,0.0,5,2,2
0.835,0.738,10000,10,1.5,approval,0.0,5,2,2
0.743,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.859,0.781,10000,10,1.5,majority,0.0,5,2,2
0.988,0.776,10000,10,1.5,approval,0.0,5,2,2
0.72,0.795,10000,10,1.5,plurality,0.0,5,2,2
0.773,0.785,10000,10,1.5,majority,0.0,5,2,2
1.067,0.874,10000,10,1.5,approval,0.0,5,2,2
0.704,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.515,0.552,10000,10,1.5,majority,0.0,5,2,2
0.821,0.839,10000,10,1.5,approval,0.0,5,2,2
0.929,0.745,10000,10,1.5,plurality,0.0,5,2,2
0.648,0.722,10000,10,1.5,majority,0.0,5,2,2
0.867,0.767,10000,10,1.5,approval,0.0,5,2,2
0.84,0.782,10000,10,1.5,plurality,0.0,5,2,2
0.939,0.882,10000,10,1.5,majority,0.0,5,2,2
1.021,0.818,10000,10,1.5,approval,0.0,5,2,2
0.895,0.829,10000,10,1.5,plurality,0.0,5,2,2
0.678,0.78,10000,10,1.5,majority,0.0,5,2,2
0.981,0.83,10000,10,1.5,approval,0.0,5,2,2
0.674,0.748,10000,10,1.5,plurality,0.0,5,2,2
1.04,0.938,10000,10,1.5,majority,0.0,5,2,2
0.778,0.745,10000,10,1.5,approval,0.0,5,2,2
0.733,0.818,10000,10,1.5,plurality,0.0,5,2,2
0.662,0.686,10000,10,1.5,majority,0.0,5,2,2
0.941,0.807,10000,10,1.5,approval,0.0,5,2,2
0.722,0.762,10000,10,1.5,plurality,0.0,5,2,2
0.768,0.777,10000,10,1.5,majority,0.0,5,2,2
1.038,0.917,10000,10,1.5,approval,0.0,5,2,2
0.961,0.781,10000,10,1.5,plurality,0.0,5,2,2
0.722,0.748,10000,10,1.5,majority,0.0,5,2,2
0.754,0.749,10000,10,1.5,approval,0.0,5,2,2
0.899,0.85,10000,10,1.5,plurality,0.0,5,2,2
0.581,0.715,10000,10,1.5,majority,0.0,5,2,2
1.224,0.965,10000,10,1.5,approval,0.0,5,2,2
0.838,0.767,10000,10,1.5,plurality,0.0,5,2,2
0.803,0.776,10000,10,1.5,majority,0.0,5,2,2
0.857,0.775,10000,10,1.5,approval,0.0,5,2,2
0.775,0.774,10000,10,1.5,plurality,0.0,5,2,2
0.607,0.618,10000,10,1.5,majority,0.0,5,2,2
0.908,0.751,10000,10,1.5,approval,0.0,5,2,2
0.942,0.885,10000,10,1.5,plurality,0.0,5,2,2
0.876,0.805,10000,10,1.5,majority,0.0,5,2,2
0.941,0.801,10000,10,1.5,approval,0.0,5,2,2
0.788,0.765,10000,10,1.5,plurality,0.0,5,2,2
0.766,0.73,10000,10,1.5,majority,0.0,5,2,2
1.075,0.927,10000,10,1.5,approval,0.0,5,2,2
0.65,0.744,10000,10,1.5,plurality,0.0,5,2,2
0.583,0.641,10000,10,1.5,majority,0.0,5,2,2
0.929,0.777,10000,10,1.5,approval,0.0,5,2,2
0.705,0.754,10000,10,1.5,plurality,0.0,5,2,2
1.035,0.916,10000,10,1.5,majority,0.0,5,2,2
1.183,0.925,10000,10,1.5,approval,0.0,5,2,2
0.704,0.783,10000,10,1.5,plurality,0.0,5,2,2
0.819,0.967,10000,10,1.5,majority,0.0,5,2,2
0.86,0.759,10000,10,1.5,approval,0.0,5,2,2
0.915,0.773,10000,10,1.5,plurality,0.0,5,2,2
0.725,0.763,10000,10,1.5,majority,0.0,5,2,2
0.943,0.803,10000,10,1.5,approval,0.0,5,2,2
0.773,0.804,10000,10,1.5,plurality,0.0,5,2,2
0.601,0.659,10000,10,1.5,majority,0.0,5,2,2
0.703,0.724,10000,10,1.5,approval,0.0,5,2,2
0.826,0.763,10000,10,1.5,plurality,0.0,5,2,2
0.732,0.745,10000,10,1.5,majority,0.0,5,2,2
0.977,0.819,10000,10,1.5,approval,0.0,5,2,2
0.951,0.9,10000,10,1.5,plurality,0.0,5,2,2
0.679,0.68,10000,10,1.5,majority,0.0,5,2,2
0.974,0.774,10000,10,1.5,approval,0.0,5,2,2
0.685,0.736,10000,10,1.5,plurality,0.0,5,2,2
0.675,0.702,10000,10,1.5,majority,0.0,5,2,2
0.874,0.769,10000,10,1.5,approval,0.0,5,2,2
1.061,0.867,10000,10,1.5,plurality,0.0,5,2,2
0.657,0.695,10000,10,1.5,majority,0.0,5,2,2
0.974,0.803,10000,10,1.5,approval,0.0,5,2,2
0.897,0.804,10000,10,1.5,plurality,0.0,5,2,2
0.658,0.68,10000,10,1.5,majority,0.0,5,2,2
0.992,0.768,10000,10,1.5,approval,0.0,5,2,2
0.742,0.739,10000,10,1.5,plurality,0.0,5,2,2
1.007,0.864,10000,10,1.5,majority,0.0,5,2,2
0.868,0.786,10000,10,1.5,approval,0.0,5,2,2
0.921,0.789,10000,10,1.5,plurality,0.0,5,2,2
0.917,0.813,10000,10,1.5,majority,0.0,5,2,2
0.881,0.762,10000,10,1.5,approval,0.0,5,2,2
1.014,0.805,10000,10,1.5,plurality,0.0,5,2,2
0.745,0.754,10000,10,1.5,majority,0.0,5,2,2
0.974,0.792,10000,10,1.5,approval,0.0,5,2,2
0.752,0.776,10000,10,1.5,plurality,0.0,5,2,2
0.59,0.676,10000,10,1.5,majority,0.0,5,2,2
1.007,0.81,10000,10,1.5,approval,0.0,5,2,2
1.02,0.921,10000,10,1.5,plurality,0.0,5,2,2
0.888,0.807,10000,10,1.5,majority,0.0,5,2,2
0.952,0.791,10000,10,1.5,approval,0.0,5,2,2
0.945,0.781,10000,10,1.5,plurality,0.0,5,2,2
0.654,0.678,10000,10,1.5,majority,0.0,5,2,2
0.856,0.775,10000,10,1.5,approval,0.0,5,2,2
0.775,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.736,0.81,10000,10,1.5,majority,0.0,5,2,2
0.756,0.785,10000,10,1.5,approval,0.0,5,2,2
0.663,0.752,10000,10,1.5,plurality,0.0,5,2,2
0.803,0.777,10000,10,1.5,majority,0.0,5,2,2
1.054,0.86,10000,10,1.5,approval,0.0,5,2,2
0.811,0.784,10000,10,1.5,plurality,0.0,5,2,2
0.703,0.751,10000,10,1.5,majority,0.0,5,2,2
0.908,0.739,10000,10,1.5,approval,0.0,5,2,2
0.816,0.814,10000,10,1.5,plurality,0.0,5,2,2
0.733,0.753,10000,10,1.5,majority,0.0,5,2,2
0.885,0.778,10000,10,1.5,approval,0.0,5,2,2
0.831,0.763,10000,10,1.5,plurality,0.0,5,2,2
0.882,0.844,10000,10,1.5,majority,0.0,5,2,2
0.748,0.772,10000,10,1.5,approval,0.0,5,2,2
0.941,0.804,10000,10,1.5,plurality,0.0,5,2,2
0.621,0.734,10000,10,1.5,majority,0.0,5,2,2
0.782,0.758,10000,10,1.5,approval,0.0,5,2,2
0.862,0.821,10000,10,1.5,plurality,0.0,5,2,2
0.827,0.832,10000,10,1.5,majority,0.0,5,2,2
1.054,0.817,10000,10,1.5,approval,0.0,5,2,2
0.778,0.832,10000,10,1.5,plurality,0.0,5,2,2
0.827,0.704,10000,10,1.5,majority,0.0,5,2,2
1.01,0.818,10000,10,1.5,approval,0.0,5,2,2
0.826,0.763,10000,10,1.5,plurality,0.0,5,2,2
0.765,0.771,10000,10,1.5,majority,0.0,5,2,2
0.998,0.81,10000,10,1.5,approval,0.0,5,2,2
0.835,0.763,10000,10,1.5,plurality,0.0,5,2,2
0.897,0.876,10000,10,1.5,majority,0.0,5,2,2
0.931,0.769,10000,10,1.5,approval,0.0,5,2,2
0.999,0.81,10000,10,1.5,plurality,0.0,5,2,2
0.907,0.798,10000,10,1.5,majority,0.0,5,2,2
0.923,0.806,10000,10,1.5,approval,0.0,5,2,2
0.673,0.748,10000,10,1.5,plurality,0.0,5,2,2
0.818,0.754,10000,10,1.5,majority,0.0,5,2,2
0.85,0.756,10000,10,1.5,approval,0.0,5,2,2
0.954,0.826,10000,10,1.5,plurality,0.0,5,2,2
0.701,0.725,10000,10,1.5,majority,0.0,5,2,2
0.789,0.772,10000,10,1.5,approval,0.0,5,2,2
0.909,0.79,10000,10,1.5,plurality,0.0,5,2,2
1.335,1.096,10000,10,1.5,majority,0.0,5,2,2
0.985,0.786,10000,10,1.5,approval,0.0,5,2,2
0.758,0.739,10000,10,1.5,plurality,0.0,5,2,2
0.698,0.728,10000,10,1.5,majority,0.0,5,2,2
0.731,0.719,10000,10,1.5,approval,0.0,5,2,2
0.868,0.81,10000,10,1.5,plurality,0.0,5,2,2
0.672,0.728,10000,10,1.5,majority,0.0,5,2,2
0.876,0.87,10000,10,1.5,approval,0.0,5,2,2
0.817,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.87,0.854,10000,10,1.5,majority,0.0,5,2,2
0.997,0.799,10000,10,1.5,approval,0.0,5,2,2
0.79,0.764,10000,10,1.5,plurality,0.0,5,2,2
0.815,0.852,10000,10,1.5,majority,0.0,5,2,2
0.939,0.81,10000,10,1.5,approval,0.0,5,2,2
1.002,1.025,10000,10,1.5,plurality,0.0,5,2,2
0.816,0.833,10000,10,1.5,majority,0.0,5,2,2
0.906,0.766,10000,10,1.5,approval,0.0,5,2,2
1.031,0.803,10000,10,1.5,plurality,0.0,5,2,2
1.158,0.975,10000,10,1.5,majority,0.0,5,2,2
0.785,0.777,10000,10,1.5,approval,0.0,5,2,2
0.96,0.754,10000,10,1.5,plurality,0.0,5,2,2
0.824,0.795,10000,10,1.5,majority,0.0,5,2,2
1.055,0.826,10000,10,1.5,approval,0.0,5,2,2
0.789,0.733,10000,10,1.5,plurality,0.0,5,2,2
0.758,0.751,10000,10,1.5,majority,0.0,5,2,2
0.782,0.739,10000,10,1.5,approval,0.0,5,2,2
0.734,0.775,10000,10,1.5,plurality,0.0,5,2,2
0.719,0.709,10000,10,1.5,majority,0.0,5,2,2
0.992,0.847,10000,10,1.5,approval,0.0,5,2,2
0.718,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.997,0.865,10000,10,1.5,majority,0.0,5,2,2
0.958,0.833,10000,10,1.5,approval,0.0,5,2,2
0.706,0.747,10000,10,1.5,plurality,0.0,5,2,2
0.684,0.791,10000,10,1.5,majority,0.0,5,2,2
1.019,0.825,10000,10,1.5,approval,0.0,5,2,2
0.77,0.783,10000,10,1.5,plurality,0.0,5,2,2
0.779,0.73,10000,10,1.5,majority,0.0,5,2,2
0.932,0.921,10000,10,1.5,approval,0.0,5,2,2
0.767,0.752,10000,10,1.5,plurality,0.0,5,2,2
0.782,0.811,10000,10,1.5,majority,0.0,5,2,2
0.847,0.792,10000,10,1.5,approval,0.0,5,2,2
1.018,0.766,10000,10,1.5,plurality,0.0,5,2,2
0.753,0.783,10000,10,1.5,majority,0.0,5,2,2
0.689,0.729,10000,10,1.5,approval,0.0,5,2,2
0.769,0.744,10000,10,1.5,plurality,0.0,5,2,2
0.865,0.838,10000,10,1.5,majority,0.0,5,2,2
0.787,0.735,10000,10,1.5,approval,0.0,5,2,2
0.763,0.765,10000,10,1.5,plurality,0.0,5,2,2
0.886,0.826,10000,10,1.5,majority,0.0,5,2,2
0.905,0.766,10000,10,1.5,approval,0.0,5,2,2
0.843,0.804,10000,10,1.5,plurality,0.0,5,2,2
0.779,0.844,10000,10,1.5,majority,0.0,5,2,2
1.013,0.808,10000,10,1.5,approval,0.0,5,2,2
0.875,0.749,10000,10,1.5,plurality,0.0,5,2,2
0.804,0.702,10000,10,1.5,majority,0.0,5,2,2
0.936,0.768,10000,10,1.5,approval,0.0,5,2,2
0.924,0.755,10000,10,1.5,plurality,0.0,5,2,2
0.8,0.775,10000,10,1.5,majority,0.0,5,2,2
0.983,0.777,10000,10,1.5,approval,0.0,5,2,2
0.872,0.833,10000,10,1.5,plurality,0.0,5,2,2
0.858,0.822,10000,10,1.5,majority,0.0,5,2,2
0.893,0.788,10000,10,1.5,approval,0.0,5,2,2
0.819,0.794,10000,10,1.5,plurality,0.0,5,2,2
0.841,0.718,10000,10,1.5,majority,0.0,5,2,2
0.979,0.813,10000,10,1.5,approval,0.0,5,2,2
0.957,0.761,10000,10,1.5,plurality,0.0,5,2,2
0.972,0.848,10000,10,1.5,majority,0.0,5,2,2
0.964,0.802,10000,10,1.5,approval,0.0,5,2,2
0.775,0.755,10000,10,1.5,plurality,0.0,5,2,2
0.902,0.793,10000,10,1.5,majority,0.0,5,2,2
0.812,0.764,10000,10,1.5,approval,0.0,5,2,2
1.025,0.831,10000,10,1.5,plurality,0.0,5,2,2
1.302,1.079,10000,10,1.5,majority,0.0,5,2,2
0.861,0.744,10000,10,1.5,approval,0.0,5,2,2
0.807,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.697,0.709,10000,10,1.5,majority,0.0,5,2,2
1.088,0.863,10000,10,1.5,approval,0.0,5,2,2
1.041,0.815,10000,10,1.5,plurality,0.0,5,2,2
0.721,0.701,10000,10,1.5,majority,0.0,5,2,2
0.993,0.825,10000,10,1.5,approval,0.0,5,2,2
1.014,0.797,10000,10,1.5,plurality,0.0,5,2,2
0.714,0.743,10000,10,1.5,majority,0.0,5,2,2
0.761,0.775,10000,10,1.5,approval,0.0,5,2,2
0.883,0.767,10000,10,1.5,plurality,0.0,5,2,2
0.625,0.688,10000,10,1.5,majority,0.0,5,2,2
1.172,0.946,10000,10,1.5,approval,0.0,5,2,2
0.952,0.755,10000,10,1.5,plurality,0.0,5,2,2
1.024,0.856,10000,10,1.5,majority,0.0,5,2,2
0.779,0.795,10000,10,1.5,approval,0.0,5,2,2
0.867,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.806,0.756,10000,10,1.5,majority,0.0,5,2,2
0.958,0.773,10000,10,1.5,approval,0.0,5,2,2
0.924,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.817,0.832,10000,10,1.5,majority,0.0,5,2,2
1.065,0.895,10000,10,1.5,approval,0.0,5,2,2
0.758,0.807,10000,10,1.5,plurality,0.0,5,2,2
0.698,0.746,10000,10,1.5,majority,0.0,5,2,2
1.025,0.856,10000,10,1.5,approval,0.0,5,2,2
0.918,0.754,10000,10,1.5,plurality,0.0,5,2,2
1.018,0.791,10000,10,1.5,majority,0.0,5,2,2
0.927,0.843,10000,10,1.5,approval,0.0,5,2,2
1.055,0.798,10000,10,1.5,plurality,0.0,5,2,2
0.686,0.684,10000,10,1.5,majority,0.0,5,2,2
0.962,0.795,10000,10,1.5,approval,0.0,5,2,2
0.958,0.746,10000,10,1.5,plurality,0.0,5,2,2
0.691,0.771,10000,10,1.5,majority,0.0,5,2,2
0.877,0.754,10000,10,1.5,approval,0.0,5,2,2
0.799,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.836,0.736,10000,10,1.5,majority,0.0,5,2,2
0.884,0.772,10000,10,1.5,approval,0.0,5,2,2
0.898,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.874,0.875,10000,10,1.5,majority,0.0,5,2,2
0.924,0.761,10000,10,1.5,approval,0.0,5,2,2
0.755,0.739,10000,10,1.5,plurality,0.0,5,2,2
0.759,0.745,10000,10,1.5,majority,0.0,5,2,2
0.797,0.774,10000,10,1.5,approval,0.0,5,2,2
0.935,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.985,0.8,10000,10,1.5,majority,0.0,5,2,2
0.951,0.799,10000,10,1.5,approval,0.0,5,2,2
0.735,0.779,10000,10,1.5,plurality,0.0,5,2,2
0.639,0.678,10000,10,1.5,majority,0.0,5,2,2
0.791,0.747,10000,10,1.5,approval,0.0,5,2,2
0.829,0.754,10000,10,1.5,plurality,0.0,5,2,2
0.641,0.708,10000,10,1.5,majority,0.0,5,2,2
1.111,0.9,10000,10,1.5,approval,0.0,5,2,2
0.955,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.723,0.762,10000,10,1.5,majority,0.0,5,2,2
0.96,0.787,10000,10,1.5,approval,0.0,5,2,2
0.752,0.754,10000,10,1.5,plurality,0.0,5,2,2
1.01,0.927,10000,10,1.5,majority,0.0,5,2,2
0.83,0.746,10000,10,1.5,approval,0.0,5,2,2
0.787,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.511,0.601,10000,10,1.5,majority,0.0,5,2,2
0.846,0.749,10000,10,1.5,approval,0.0,5,2,2
0.781,0.741,10000,10,1.5,plurality,0.0,5,2,2
0.804,0.722,10000,10,1.5,majority,0.0,5,2,2
0.911,0.766,10000,10,1.5,approval,0.0,5,2,2
0.882,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.817,0.767,10000,10,1.5,majority,0.0,5,2,2
0.817,0.797,10000,10,1.5,approval,0.0,5,2,2
0.839,0.827,10000,10,1.5,plurality,0.0,5,2,2
0.761,0.81,10000,10,1.5,majority,0.0,5,2,2
0.866,0.788,10000,10,1.5,approval,0.0,5,2,2
0.858,0.783,10000,10,1.5,plurality,0.0,5,2,2
0.764,0.763,10000,10,1.5,majority,0.0,5,2,2
1.006,0.821,10000,10,1.5,approval,0.0,5,2,2
0.885,0.846,10000,10,1.5,plurality,0.0,5,2,2
0.825,0.798,10000,10,1.5,majority,0.0,5,2,2
0.833,0.803,10000,10,1.5,approval,0.0,5,2,2
0.908,0.739,10000,10,1.5,plurality,0.0,5,2,2
0.761,0.843,10000,10,1.5,majority,0.0,5,2,2
0.917,0.836,10000,10,1.5,approval,0.0,5,2,2
0.955,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.874,0.787,10000,10,1.5,majority,0.0,5,2,2
0.874,0.749,10000,10,1.5,approval,0.0,5,2,2
0.88,0.812,10000,10,1.5,plurality,0.0,5,2,2
0.951,0.808,10000,10,1.5,majority,0.0,5,2,2
0.966,0.894,10000,10,1.5,approval,0.0,5,2,2
0.839,0.849,10000,10,1.5,plurality,0.0,5,2,2
0.651,0.767,10000,10,1.5,majority,0.0,5,2,2
1.012,0.764,10000,10,1.5,approval,0.0,5,2,2
0.757,0.744,10000,10,1.5,plurality,0.0,5,2,2
0.806,0.821,10000,10,1.5,majority,0.0,5,2,2
0.788,0.781,10000,10,1.5,approval,0.0,5,2,2
0.725,0.749,10000,10,1.5,plurality,0.0,5,2,2
0.67,0.708,10000,10,1.5,majority,0.0,5,2,2
1.021,0.848,10000,10,1.5,approval,0.0,5,2,2
1.047,0.8,10000,10,1.5,plurality,0.0,5,2,2
0.638,0.667,10000,10,1.5,majority,0.0,5,2,2
0.927,0.812,10000,10,1.5,approval,0.0,5,2,2
0.805,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.654,0.652,10000,10,1.5,majority,0.0,5,2,2
1.101,0.844,10000,10,1.5,approval,0.0,5,2,2
0.779,0.73,10000,10,1.5,plurality,0.0,5,2,2
1.053,0.862,10000,10,1.5,majority,0.0,5,2,2
0.915,0.8,10000,10,1.5,approval,0.0,5,2,2
1.066,0.892,10000,10,1.5,plurality,0.0,5,2,2
0.668,0.678,10000,10,1.5,majority,0.0,5,2,2
0.991,0.773,10000,10,1.5,approval,0.0,5,2,2
0.805,0.767,10000,10,1.5,plurality,0.0,5,2,2
0.786,0.931,10000,10,1.5,majority,0.0,5,2,2
0.956,0.773,10000,10,1.5,approval,0.0,5,2,2
0.995,0.769,10000,10,1.5,plurality,0.0,5,2,2
0.62,0.649,10000,10,1.5,majority,0.0,5,2,2
1.002,0.795,10000,10,1.5,approval,0.0,5,2,2
0.75,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.904,0.833,10000,10,1.5,majority,0.0,5,2,2
0.813,0.752,10000,10,1.5,approval,0.0,5,2,2
0.74,0.754,10000,10,1.5,plurality,0.0,5,2,2
0.682,0.689,10000,10,1.5,majority,0.0,5,2,2
0.784,0.739,10000,10,1.5,approval,0.0,5,2,2
0.697,0.765,10000,10,1.5,plurality,0.0,5,2,2
0.771,0.734,10000,10,1.5,majority,0.0,5,2,2
0.927,0.803,10000,10,1.5,approval,0.0,5,2,2
0.98,0.747,10000,10,1.5,plurality,0.0,5,2,2
0.623,0.656,10000,10,1.5,majority,0.0,5,2,2
1.06,0.818,10000,10,1.5,approval,0.0,5,2,2
0.923,0.789,10000,10,1.5,plurality,0.0,5,2,2
0.713,0.73,10000,10,1.5,majority,0.0,5,2,2
0.891,0.766,10000,10,1.5,approval,0.0,5,2,2
0.876,0.808,10000,10,1.5,plurality,0.0,5,2,2
0.676,0.724,10000,10,1.5,majority,0.0,5,2,2
0.896,0.815,10000,10,1.5,approval,0.0,5,2,2
0.947,0.883,10000,10,1.5,plurality,0.0,5,2,2
0.632,0.68,10000,10,1.5,majority,0.0,5,2,2
0.794,0.75,10000,10,1.5,approval,0.0,5,2,2
0.844,0.792,10000,10,1.5,plurality,0.0,5,2,2
0.72,0.714,10000,10,1.5,majority,0.0,5,2,2
1.057,0.853,10000,10,1.5,approval,0.0,5,2,2
1.067,0.88,10000,10,1.5,plurality,0.0,5,2,2
0.714,0.75,10000,10,1.5,majority,0.0,5,2,2
0.891,0.82,10000,10,1.5,approval,0.0,5,2,2
0.843,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.619,0.708,10000,10,1.5,majority,0.0,5,2,2
0.78,0.754,10000,10,1.5,approval,0.0,5,2,2
0.694,0.73,10000,10,1.5,plurality,0.0,5,2,2
0.818,0.759,10000,10,1.5,majority,0.0,5,2,2
0.935,0.815,10000,10,1.5,approval,0.0,5,2,2
0.795,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.738,0.792,10000,10,1.5,majority,0.0,5,2,2
1.014,0.798,10000,10,1.5,approval,0.0,5,2,2
0.898,0.748,10000,10,1.5,plurality,0.0,5,2,2
0.896,0.825,10000,10,1.5,majority,0.0,5,2,2
1.223,1.034,10000,10,1.5,approval,0.0,5,2,2
1.059,0.792,10000,10,1.5,plurality,0.0,5,2,2
0.668,0.714,10000,10,1.5,majority,0.0,5,2,2
0.755,0.728,10000,10,1.5,approval,0.0,5,2,2
0.819,0.798,10000,10,1.5,plurality,0.0,5,2,2
0.679,0.723,10000,10,1.5,majority,0.0,5,2,2
0.937,0.789,10000,10,1.5,approval,0.0,5,2,2
0.631,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.684,0.695,10000,10,1.5,majority,0.0,5,2,2
0.855,0.745,10000,10,1.5,approval,0.0,5,2,2
0.75,0.797,10000,10,1.5,plurality,0.0,5,2,2
0.749,0.726,10000,10,1.5,majority,0.0,5,2,2
0.904,0.76,10000,10,1.5,approval,0.0,5,2,2
0.787,0.749,10000,10,1.5,plurality,0.0,5,2,2
0.698,0.726,10000,10,1.5,majority,0.0,5,2,2
0.933,0.77,10000,10,1.5,approval,0.0,5,2,2
1.072,0.835,10000,10,1.5,plurality,0.0,5,2,2
0.758,0.741,10000,10,1.5,majority,0.0,5,2,2
0.929,0.784,10000,10,1.5,approval,0.0,5,2,2
1.065,0.861,10000,10,1.5,plurality,0.0,5,2,2
1.033,0.957,10000,10,1.5,majority,0.0,5,2,2
0.907,0.777,10000,10,1.5,approval,0.0,5,2,2
1.001,0.787,10000,10,1.5,plurality,0.0,5,2,2
0.621,0.689,10000,10,1.5,majority,0.0,5,2,2
0.89,0.763,10000,10,1.5,approval,0.0,5,2,2
0.988,0.959,10000,10,1.5,plurality,0.0,5,2,2
1.011,0.898,10000,10,1.5,majority,0.0,5,2,2
0.919,0.761,10000,10,1.5,approval,0.0,5,2,2
0.688,0.776,10000,10,1.5,plurality,0.0,5,2,2
0.684,0.721,10000,10,1.5,majority,0.0,5,2,2
0.88,0.77,10000,10,1.5,approval,0.0,5,2,2
1.03,0.887,10000,10,1.5,plurality,0.0,5,2,2
0.959,0.859,10000,10,1.5,majority,0.0,5,2,2
0.709,0.741,10000,10,1.5,approval,0.0,5,2,2
0.876,0.843,10000,10,1.5,plurality,0.0,5,2,2
0.736,0.726,10000,10,1.5,majority,0.0,5,2,2
0.905,0.807,10000,10,1.5,approval,0.0,5,2,2
1.03,0.822,10000,10,1.5,plurality,0.0,5,2,2
0.671,0.716,10000,10,1.5,majority,0.0,5,2,2
0.962,0.78,10000,10,1.5,approval,0.0,5,2,2
0.825,0.771,10000,10,1.5,plurality,0.0,5,2,2
0.882,0.819,10000,10,1.5,majority,0.0,5,2,2
0.896,0.777,10000,10,1.5,approval,0.0,5,2,2
0.738,0.77,10000,10,1.5,plurality,0.0,5,2,2
0.779,0.707,10000,10,1.5,majority,0.0,5,2,2
0.876,0.76,10000,10,1.5,approval,0.0,5,2,2
0.799,0.816,10000,10,1.5,plurality,0.0,5,2,2
0.912,0.913,10000,10,1.5,majority,0.0,5,2,2
1.241,1.013,10000,10,1.5,approval,0.0,5,2,2
0.908,0.823,10000,10,1.5,plurality,0.0,5,2,2
0.744,0.76,10000,10,1.5,majority,0.0,5,2,2
0.978,0.878,10000,10,1.5,approval,0.0,5,2,2
0.83,0.772,10000,10,1.5,plurality,0.0,5,2,2
0.656,0.784,10000,10,1.5,majority,0.0,5,2,2
0.889,0.847,10000,10,1.5,approval,0.0,5,2,2
0.79,0.794,10000,10,1.5,plurality,0.0,5,2,2
0.968,0.846,10000,10,1.5,majority,0.0,5,2,2
0.923,0.807,10000,10,1.5,approval,0.0,5,2,2
0.736,0.749,10000,10,1.5,plurality,0.0,5,2,2
0.782,0.766,10000,10,1.5,majority,0.0,5,2,2
0.752,0.758,10000,10,1.5,approval,0.0,5,2,2
0.967,0.819,10000,10,1.5,plurality,0.0,5,2,2
0.791,0.741,10000,10,1.5,majority,0.0,5,2,2
0.776,0.782,10000,10,1.5,approval,0.0,5,2,2
0.915,0.834,10000,10,1.5,plurality,0.0,5,2,2
0.723,0.693,10000,10,1.5,majority,0.0,5,2,2
1.026,0.846,10000,10,1.5,approval,0.0,5,2,2
0.778,0.745,10000,10,1.5,plurality,0.0,5,2,2
0.998,0.776,10000,10,1.5,majority,0.0,5,2,2
0.812,0.805,10000,10,1.5,approval,0.0,5,2,2
0.889,0.808,10000,10,1.5,plurality,0.0,5,2,2
0.615,0.701,10000,10,1.5,majority,0.0,5,2,2
1.039,0.814,10000,10,1.5,approval,0.0,5,2,2
0.762,0.773,10000,10,1.5,plurality,0.0,5,2,2
0.785,0.772,10000,10,1.5,majority,0.0,5,2,2
0.877,0.757,10000,10,1.5,approval,0.0,5,2,2
0.742,0.74,10000,10,1.5,plurality,0.0,5,2,2
1.035,0.849,10000,10,1.5,majority,0.0,5,2,2
0.954,0.807,10000,10,1.5,approval,0.0,5,2,2
0.746,0.794,10000,10,1.5,plurality,0.0,5,2,2
0.671,0.686,10000,10,1.5,majority,0.0,5,2,2
0.874,0.748,10000,10,1.5,approval,0.0,5,2,2
0.828,0.811,10000,10,1.5,plurality,0.0,5,2,2
0.913,0.901,10000,10,1.5,majority,0.0,5,2,2
0.904,0.794,10000,10,1.5,approval,0.0,5,2,2
0.814,0.748,10000,10,1.5,plurality,0.0,5,2,2
0.846,0.814,10000,10,1.5,majority,0.0,5,2,2
0.837,0.811,10000,10,1.5,approval,0.0,5,2,2
0.736,0.785,10000,10,1.5,plurality,0.0,5,2,2
0.843,0.796,10000,10,1.5,majority,0.0,5,2,2
0.971,0.8,10000,10,1.5,approval,0.0,5,2,2
0.84,0.733,10000,10,1.5,plurality,0.0,5,2,2
0.804,0.79,10000,10,1.5,majority,0.0,5,2,2
0.947,0.76,10000,10,1.5,approval,0.0,5,2,2
0.787,0.776,10000,10,1.5,plurality,0.0,5,2,2
0.808,0.817,10000,10,1.5,majority,0.0,5,2,2
0.923,0.797,10000,10,1.5,approval,0.0,5,2,2
0.788,0.768,10000,10,1.5,plurality,0.0,5,2,2
0.695,0.728,10000,10,1.5,majority,0.0,5,2,2
