,fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues
568,1.145,10000,2,1,plurality,0.0,2,12
569,0.798,10000,2,1,plurality,0.0,2,22
570,0.638,10000,2,1,plurality,0.0,3,2
571,0.973,10000,2,1,plurality,0.0,3,12
572,1.138,10000,2,1,plurality,0.0,3,22
573,1.396,10000,2,1,plurality,0.0,4,2
574,0.975,10000,2,1,plurality,0.0,4,12
575,1.123,10000,2,1,plurality,0.0,4,22
576,0.613,10000,2,1,plurality,0.0,5,2
577,1.158,10000,2,1,plurality,0.0,5,12
578,1.041,10000,2,1,plurality,0.0,5,22
579,1.359,10000,2,1,plurality,0.0,6,2
580,0.751,10000,2,1,plurality,0.0,6,12
581,0.998,10000,2,1,plurality,0.0,6,22
582,0.481,10000,2,1,plurality,0.0,7,2
583,0.875,10000,2,1,plurality,0.0,7,12
584,0.811,10000,2,1,plurality,0.0,7,22
585,1.178,10000,2,1,plurality,0.0,8,2
586,0.954,10000,2,1,plurality,0.0,8,12
587,0.964,10000,2,1,plurality,0.0,8,22
588,0.972,10000,2,1,plurality,0.0,9,2
589,1.014,10000,2,1,plurality,0.0,9,12
590,1.101,10000,2,1,plurality,0.0,9,22
591,1.347,10000,2,1,plurality,0.0,10,2
592,1.191,10000,2,1,plurality,0.0,10,12
593,0.877,10000,2,1,plurality,0.0,10,22
594,0.693,10000,2,1,plurality,0.01,2,2
595,0.845,10000,2,1,plurality,0.01,2,12
596,0.996,10000,2,1,plurality,0.01,2,22
597,0.714,10000,2,1,plurality,0.01,3,2
598,1.042,10000,2,1,plurality,0.01,3,12
599,1.073,10000,2,1,plurality,0.01,3,22
600,0.991,10000,2,1,plurality,0.01,4,2
601,1.174,10000,2,1,plurality,0.01,4,12
602,1.096,10000,2,1,plurality,0.01,4,22
603,1.022,10000,2,1,plurality,0.01,5,2
604,0.961,10000,2,1,plurality,0.01,5,12
605,1.049,10000,2,1,plurality,0.01,5,22
606,0.457,10000,2,1,plurality,0.01,6,2
607,0.993,10000,2,1,plurality,0.01,6,12
608,0.974,10000,2,1,plurality,0.01,6,22
609,0.471,10000,2,1,plurality,0.01,7,2
610,1.087,10000,2,1,plurality,0.01,7,12
611,1.056,10000,2,1,plurality,0.01,7,22
612,0.996,10000,2,1,plurality,0.01,8,2
613,0.949,10000,2,1,plurality,0.01,8,12
614,1.123,10000,2,1,plurality,0.01,8,22
615,1.176,10000,2,1,plurality,0.01,9,2
616,1.14,10000,2,1,plurality,0.01,9,12
617,1.089,10000,2,1,plurality,0.01,9,22
618,0.345,10000,2,1,plurality,0.01,10,2
619,0.727,10000,2,1,plurality,0.01,10,12
620,1.102,10000,2,1,plurality,0.01,10,22
621,0.264,10000,2,1,plurality,0.05,2,2
622,1.069,10000,2,1,plurality,0.05,2,12
623,1.018,10000,2,1,plurality,0.05,2,22
624,1.149,10000,2,1,plurality,0.05,3,2
625,1.18,10000,2,1,plurality,0.05,3,12
626,1.058,10000,2,1,plurality,0.05,3,22
627,1.198,10000,2,1,plurality,0.05,4,2
628,1.124,10000,2,1,plurality,0.05,4,12
629,1.028,10000,2,1,plurality,0.05,4,22
630,1.301,10000,2,1,plurality,0.05,5,2
631,0.86,10000,2,1,plurality,0.05,5,12
632,1.007,10000,2,1,plurality,0.05,5,22
633,0.246,10000,2,1,plurality,0.05,6,2
634,1.063,10000,2,1,plurality,0.05,6,12
635,1.043,10000,2,1,plurality,0.05,6,22
636,1.028,10000,2,1,plurality,0.05,7,2
637,0.926,10000,2,1,plurality,0.05,7,12
638,0.956,10000,2,1,plurality,0.05,7,22
639,1.082,10000,2,1,plurality,0.05,8,2
640,1.049,10000,2,1,plurality,0.05,8,12
641,1.132,10000,2,1,plurality,0.05,8,22
642,0.838,10000,2,1,plurality,0.05,9,2
643,0.993,10000,2,1,plurality,0.05,9,12
644,1.253,10000,2,1,plurality,0.05,9,22
645,0.712,10000,2,1,plurality,0.05,10,2
646,1.034,10000,2,1,plurality,0.05,10,12
647,0.927,10000,2,1,plurality,0.05,10,22
648,0.965,10000,2,2,majority,0.0,2,2
649,1.18,10000,2,2,majority,0.0,2,12
650,1.039,10000,2,2,majority,0.0,2,22
651,1.311,10000,2,2,majority,0.0,3,2
652,0.867,10000,2,2,majority,0.0,3,12
653,0.98,10000,2,2,majority,0.0,3,22
654,0.506,10000,2,2,majority,0.0,4,2
655,0.968,10000,2,2,majority,0.0,4,12
656,1.001,10000,2,2,majority,0.0,4,22
657,0.708,10000,2,2,majority,0.0,5,2
658,0.99,10000,2,2,majority,0.0,5,12
659,1.059,10000,2,2,majority,0.0,5,22
660,0.896,10000,2,2,majority,0.0,6,2
661,0.921,10000,2,2,majority,0.0,6,12
662,0.976,10000,2,2,majority,0.0,6,22
663,1.084,10000,2,2,majority,0.0,7,2
664,0.98,10000,2,2,majority,0.0,7,12
665,0.928,10000,2,2,majority,0.0,7,22
666,0.708,10000,2,2,majority,0.0,8,2
667,1.075,10000,2,2,majority,0.0,8,12
668,1.018,10000,2,2,majority,0.0,8,22
669,1.183,10000,2,2,majority,0.0,9,2
670,1.058,10000,2,2,majority,0.0,9,12
671,1.115,10000,2,2,majority,0.0,9,22
672,0.924,10000,2,2,majority,0.0,10,2
673,1.028,10000,2,2,majority,0.0,10,12
674,1.129,10000,2,2,majority,0.0,10,22
675,0.947,10000,2,2,majority,0.01,2,2
676,0.862,10000,2,2,majority,0.01,2,12
677,1.002,10000,2,2,majority,0.01,2,22
678,0.551,10000,2,2,majority,0.01,3,2
679,1.035,10000,2,2,majority,0.01,3,12
680,0.977,10000,2,2,majority,0.01,3,22
681,0.912,10000,2,2,majority,0.01,4,2
682,1.063,10000,2,2,majority,0.01,4,12
683,0.912,10000,2,2,majority,0.01,4,22
684,1.168,10000,2,2,majority,0.01,5,2
685,1.071,10000,2,2,majority,0.01,5,12
686,1.225,10000,2,2,majority,0.01,5,22
687,1.381,10000,2,2,majority,0.01,6,2
688,1.144,10000,2,2,majority,0.01,6,12
689,1.154,10000,2,2,majority,0.01,6,22
690,0.793,10000,2,2,majority,0.01,7,2
691,0.97,10000,2,2,majority,0.01,7,12
692,0.726,10000,2,2,majority,0.01,7,22
693,1.11,10000,2,2,majority,0.01,8,2
694,1.177,10000,2,2,majority,0.01,8,12
695,0.993,10000,2,2,majority,0.01,8,22
696,0.729,10000,2,2,majority,0.01,9,2
697,1.043,10000,2,2,majority,0.01,9,12
698,0.971,10000,2,2,majority,0.01,9,22
699,0.958,10000,2,2,majority,0.01,10,2
700,1.058,10000,2,2,majority,0.01,10,12
701,0.974,10000,2,2,majority,0.01,10,22
702,1.11,10000,2,2,majority,0.05,2,2
703,0.952,10000,2,2,majority,0.05,2,12
704,0.828,10000,2,2,majority,0.05,2,22
705,1.341,10000,2,2,majority,0.05,3,2
706,1.264,10000,2,2,majority,0.05,3,12
707,0.944,10000,2,2,majority,0.05,3,22
708,1.276,10000,2,2,majority,0.05,4,2
709,1.202,10000,2,2,majority,0.05,4,12
710,0.83,10000,2,2,majority,0.05,4,22
711,1.268,10000,2,2,majority,0.05,5,2
712,1.077,10000,2,2,majority,0.05,5,12
713,1.036,10000,2,2,majority,0.05,5,22
714,1.336,10000,2,2,majority,0.05,6,2
715,0.828,10000,2,2,majority,0.05,6,12
716,0.989,10000,2,2,majority,0.05,6,22
717,1.219,10000,2,2,majority,0.05,7,2
718,0.937,10000,2,2,majority,0.05,7,12
719,0.961,10000,2,2,majority,0.05,7,22
720,1.365,10000,2,2,majority,0.05,8,2
721,0.716,10000,2,2,majority,0.05,8,12
722,1.046,10000,2,2,majority,0.05,8,22
723,1.459,10000,2,2,majority,0.05,9,2
724,1.093,10000,2,2,majority,0.05,9,12
725,0.816,10000,2,2,majority,0.05,9,22
726,0.619,10000,2,2,majority,0.05,10,2
727,0.919,10000,2,2,majority,0.05,10,12
728,0.992,10000,2,2,majority,0.05,10,22
729,1.126,10000,2,2,plurality,0.0,2,2
730,0.995,10000,2,2,plurality,0.0,2,12
731,0.974,10000,2,2,plurality,0.0,2,22
732,0.854,10000,2,2,plurality,0.0,3,2
733,0.786,10000,2,2,plurality,0.0,3,12
734,1.038,10000,2,2,plurality,0.0,3,22
735,1.457,10000,2,2,plurality,0.0,4,2
736,1.096,10000,2,2,plurality,0.0,4,12
737,0.853,10000,2,2,plurality,0.0,4,22
738,1.4,10000,2,2,plurality,0.0,5,2
739,1.137,10000,2,2,plurality,0.0,5,12
740,0.927,10000,2,2,plurality,0.0,5,22
741,0.867,10000,2,2,plurality,0.0,6,2
742,1.203,10000,2,2,plurality,0.0,6,12
743,0.949,10000,2,2,plurality,0.0,6,22
744,1.295,10000,2,2,plurality,0.0,7,2
745,0.965,10000,2,2,plurality,0.0,7,12
746,1.046,10000,2,2,plurality,0.0,7,22
747,0.775,10000,2,2,plurality,0.0,8,2
748,0.812,10000,2,2,plurality,0.0,8,12
749,1.061,10000,2,2,plurality,0.0,8,22
750,0.393,10000,2,2,plurality,0.0,9,2
751,0.846,10000,2,2,plurality,0.0,9,12
752,0.924,10000,2,2,plurality,0.0,9,22
753,1.493,10000,2,2,plurality,0.0,10,2
754,1.006,10000,2,2,plurality,0.0,10,12
755,0.885,10000,2,2,plurality,0.0,10,22
756,0.785,10000,2,2,plurality,0.01,2,2
757,0.788,10000,2,2,plurality,0.01,2,12
758,1.082,10000,2,2,plurality,0.01,2,22
759,0.742,10000,2,2,plurality,0.01,3,2
760,0.965,10000,2,2,plurality,0.01,3,12
761,1.081,10000,2,2,plurality,0.01,3,22
762,1.053,10000,2,2,plurality,0.01,4,2
763,0.877,10000,2,2,plurality,0.01,4,12
764,0.981,10000,2,2,plurality,0.01,4,22
765,0.402,10000,2,2,plurality,0.01,5,2
766,1.09,10000,2,2,plurality,0.01,5,12
767,1.084,10000,2,2,plurality,0.01,5,22
768,0.345,10000,2,2,plurality,0.01,6,2
769,1.11,10000,2,2,plurality,0.01,6,12
770,0.845,10000,2,2,plurality,0.01,6,22
771,1.042,10000,2,2,plurality,0.01,7,2
772,1.136,10000,2,2,plurality,0.01,7,12
773,1.05,10000,2,2,plurality,0.01,7,22
774,1.043,10000,2,2,plurality,0.01,8,2
775,1.077,10000,2,2,plurality,0.01,8,12
776,1.087,10000,2,2,plurality,0.01,8,22
777,1.279,10000,2,2,plurality,0.01,9,2
778,1.169,10000,2,2,plurality,0.01,9,12
779,0.997,10000,2,2,plurality,0.01,9,22
780,1.145,10000,2,2,plurality,0.01,10,2
781,1.056,10000,2,2,plurality,0.01,10,12
782,0.95,10000,2,2,plurality,0.01,10,22
783,0.804,10000,2,2,plurality,0.05,2,2
784,0.948,10000,2,2,plurality,0.05,2,12
785,1.011,10000,2,2,plurality,0.05,2,22
786,0.634,10000,2,2,plurality,0.05,3,2
787,0.822,10000,2,2,plurality,0.05,3,12
788,1.15,10000,2,2,plurality,0.05,3,22
789,1.456,10000,2,2,plurality,0.05,4,2
790,0.832,10000,2,2,plurality,0.05,4,12
791,0.964,10000,2,2,plurality,0.05,4,22
792,1.149,10000,2,2,plurality,0.05,5,2
793,1.048,10000,2,2,plurality,0.05,5,12
794,0.952,10000,2,2,plurality,0.05,5,22
795,0.988,10000,2,2,plurality,0.05,6,2
796,1.178,10000,2,2,plurality,0.05,6,12
797,1.111,10000,2,2,plurality,0.05,6,22
798,0.821,10000,2,2,plurality,0.05,7,2
799,0.908,10000,2,2,plurality,0.05,7,12
800,0.829,10000,2,2,plurality,0.05,7,22
801,0.865,10000,2,2,plurality,0.05,8,2
802,1.013,10000,2,2,plurality,0.05,8,12
803,1.09,10000,2,2,plurality,0.05,8,22
804,1.223,10000,2,2,plurality,0.05,9,2
805,1.174,10000,2,2,plurality,0.05,9,12
806,0.991,10000,2,2,plurality,0.05,9,22
807,1.22,10000,2,2,plurality,0.05,10,2
808,0.924,10000,2,2,plurality,0.05,10,12
809,1.049,10000,2,2,plurality,0.05,10,22
810,1.123,10000,2,3,majority,0.0,2,2
811,1.128,10000,2,3,majority,0.0,2,12
812,1.038,10000,2,3,majority,0.0,2,22
813,1.292,10000,2,3,majority,0.0,3,2
814,1.074,10000,2,3,majority,0.0,3,12
815,1.081,10000,2,3,majority,0.0,3,22
816,0.941,10000,2,3,majority,0.0,4,2
817,0.964,10000,2,3,majority,0.0,4,12
818,0.823,10000,2,3,majority,0.0,4,22
819,1.46,10000,2,3,majority,0.0,5,2
820,1.22,10000,2,3,majority,0.0,5,12
821,0.929,10000,2,3,majority,0.0,5,22
822,0.378,10000,2,3,majority,0.0,6,2
823,1.004,10000,2,3,majority,0.0,6,12
824,1.058,10000,2,3,majority,0.0,6,22
825,1.264,10000,2,3,majority,0.0,7,2
826,0.998,10000,2,3,majority,0.0,7,12
827,0.966,10000,2,3,majority,0.0,7,22
828,0.638,10000,2,3,majority,0.0,8,2
829,0.906,10000,2,3,majority,0.0,8,12
830,0.911,10000,2,3,majority,0.0,8,22
831,1.158,10000,2,3,majority,0.0,9,2
832,0.902,10000,2,3,majority,0.0,9,12
833,1.02,10000,2,3,majority,0.0,9,22
834,1.206,10000,2,3,majority,0.0,10,2
835,1.216,10000,2,3,majority,0.0,10,12
836,1.091,10000,2,3,majority,0.0,10,22
837,1.048,10000,2,3,majority,0.01,2,2
838,1.013,10000,2,3,majority,0.01,2,12
839,0.869,10000,2,3,majority,0.01,2,22
840,1.207,10000,2,3,majority,0.01,3,2
841,1.143,10000,2,3,majority,0.01,3,12
842,1.005,10000,2,3,majority,0.01,3,22
843,0.855,10000,2,3,majority,0.01,4,2
844,1.015,10000,2,3,majority,0.01,4,12
845,0.947,10000,2,3,majority,0.01,4,22
846,0.581,10000,2,3,majority,0.01,5,2
847,1.044,10000,2,3,majority,0.01,5,12
848,0.851,10000,2,3,majority,0.01,5,22
849,1.148,10000,2,3,majority,0.01,6,2
850,1.087,10000,2,3,majority,0.01,6,12
851,1.059,10000,2,3,majority,0.01,6,22
852,1.24,10000,2,3,majority,0.01,7,2
853,0.928,10000,2,3,majority,0.01,7,12
854,1.033,10000,2,3,majority,0.01,7,22
855,1.162,10000,2,3,majority,0.01,8,2
856,1.009,10000,2,3,majority,0.01,8,12
857,0.85,10000,2,3,majority,0.01,8,22
858,1.104,10000,2,3,majority,0.01,9,2
859,0.962,10000,2,3,majority,0.01,9,12
860,0.99,10000,2,3,majority,0.01,9,22
861,1.458,10000,2,3,majority,0.01,10,2
862,0.895,10000,2,3,majority,0.01,10,12
863,1.018,10000,2,3,majority,0.01,10,22
864,0.96,10000,2,3,majority,0.05,2,2
865,1.008,10000,2,3,majority,0.05,2,12
866,1.085,10000,2,3,majority,0.05,2,22
867,0.854,10000,2,3,majority,0.05,3,2
868,0.89,10000,2,3,majority,0.05,3,12
869,1.05,10000,2,3,majority,0.05,3,22
870,0.853,10000,2,3,majority,0.05,4,2
871,0.986,10000,2,3,majority,0.05,4,12
872,1.176,10000,2,3,majority,0.05,4,22
873,0.761,10000,2,3,majority,0.05,5,2
874,1.189,10000,2,3,majority,0.05,5,12
875,0.998,10000,2,3,majority,0.05,5,22
876,1.361,10000,2,3,majority,0.05,6,2
877,1.019,10000,2,3,majority,0.05,6,12
878,1.107,10000,2,3,majority,0.05,6,22
879,1.097,10000,2,3,majority,0.05,7,2
880,0.954,10000,2,3,majority,0.05,7,12
881,1.001,10000,2,3,majority,0.05,7,22
882,0.819,10000,2,3,majority,0.05,8,2
883,1.049,10000,2,3,majority,0.05,8,12
884,1.147,10000,2,3,majority,0.05,8,22
885,0.916,10000,2,3,majority,0.05,9,2
886,1.237,10000,2,3,majority,0.05,9,12
887,1.14,10000,2,3,majority,0.05,9,22
888,0.971,10000,2,3,majority,0.05,10,2
889,0.949,10000,2,3,majority,0.05,10,12
890,1.012,10000,2,3,majority,0.05,10,22
891,1.208,10000,2,3,plurality,0.0,2,2
892,1.007,10000,2,3,plurality,0.0,2,12
893,0.99,10000,2,3,plurality,0.0,2,22
894,0.81,10000,2,3,plurality,0.0,3,2
895,0.964,10000,2,3,plurality,0.0,3,12
896,0.901,10000,2,3,plurality,0.0,3,22
897,0.978,10000,2,3,plurality,0.0,4,2
898,0.804,10000,2,3,plurality,0.0,4,12
899,1.027,10000,2,3,plurality,0.0,4,22
900,1.227,10000,2,3,plurality,0.0,5,2
901,1.164,10000,2,3,plurality,0.0,5,12
902,1.061,10000,2,3,plurality,0.0,5,22
903,0.578,10000,2,3,plurality,0.0,6,2
904,1.286,10000,2,3,plurality,0.0,6,12
905,0.934,10000,2,3,plurality,0.0,6,22
906,1.205,10000,2,3,plurality,0.0,7,2
907,0.947,10000,2,3,plurality,0.0,7,12
908,0.946,10000,2,3,plurality,0.0,7,22
909,1.1,10000,2,3,plurality,0.0,8,2
910,1.058,10000,2,3,plurality,0.0,8,12
911,0.923,10000,2,3,plurality,0.0,8,22
912,0.844,10000,2,3,plurality,0.0,9,2
913,0.932,10000,2,3,plurality,0.0,9,12
914,1.025,10000,2,3,plurality,0.0,9,22
915,1.059,10000,2,3,plurality,0.0,10,2
916,0.928,10000,2,3,plurality,0.0,10,12
917,0.911,10000,2,3,plurality,0.0,10,22
918,0.931,10000,2,3,plurality,0.01,2,2
919,0.892,10000,2,3,plurality,0.01,2,12
920,0.926,10000,2,3,plurality,0.01,2,22
921,0.987,10000,2,3,plurality,0.01,3,2
922,1.036,10000,2,3,plurality,0.01,3,12
923,0.795,10000,2,3,plurality,0.01,3,22
924,1.065,10000,2,3,plurality,0.01,4,2
925,0.926,10000,2,3,plurality,0.01,4,12
926,1.092,10000,2,3,plurality,0.01,4,22
927,0.47,10000,2,3,plurality,0.01,5,2
928,0.901,10000,2,3,plurality,0.01,5,12
929,0.94,10000,2,3,plurality,0.01,5,22
930,0.863,10000,2,3,plurality,0.01,6,2
931,1.005,10000,2,3,plurality,0.01,6,12
932,1.023,10000,2,3,plurality,0.01,6,22
933,1.092,10000,2,3,plurality,0.01,7,2
934,0.958,10000,2,3,plurality,0.01,7,12
935,1.096,10000,2,3,plurality,0.01,7,22
936,0.753,10000,2,3,plurality,0.01,8,2
937,1.012,10000,2,3,plurality,0.01,8,12
938,0.999,10000,2,3,plurality,0.01,8,22
939,0.904,10000,2,3,plurality,0.01,9,2
940,0.833,10000,2,3,plurality,0.01,9,12
941,0.879,10000,2,3,plurality,0.01,9,22
942,0.552,10000,2,3,plurality,0.01,10,2
943,0.934,10000,2,3,plurality,0.01,10,12
944,0.984,10000,2,3,plurality,0.01,10,22
945,0.972,10000,2,3,plurality,0.05,2,2
946,0.912,10000,2,3,plurality,0.05,2,12
947,1.012,10000,2,3,plurality,0.05,2,22
948,1.321,10000,2,3,plurality,0.05,3,2
949,1.167,10000,2,3,plurality,0.05,3,12
950,0.92,10000,2,3,plurality,0.05,3,22
951,0.601,10000,2,3,plurality,0.05,4,2
952,0.878,10000,2,3,plurality,0.05,4,12
953,1.096,10000,2,3,plurality,0.05,4,22
954,1.247,10000,2,3,plurality,0.05,5,2
955,1.185,10000,2,3,plurality,0.05,5,12
956,0.917,10000,2,3,plurality,0.05,5,22
957,1.1,10000,2,3,plurality,0.05,6,2
958,1.141,10000,2,3,plurality,0.05,6,12
959,0.915,10000,2,3,plurality,0.05,6,22
960,0.523,10000,2,3,plurality,0.05,7,2
961,1.002,10000,2,3,plurality,0.05,7,12
962,1.041,10000,2,3,plurality,0.05,7,22
963,1.494,10000,2,3,plurality,0.05,8,2
964,1.107,10000,2,3,plurality,0.05,8,12
965,0.929,10000,2,3,plurality,0.05,8,22
966,0.712,10000,2,3,plurality,0.05,9,2
967,0.94,10000,2,3,plurality,0.05,9,12
968,1.051,10000,2,3,plurality,0.05,9,22
969,0.925,10000,2,3,plurality,0.05,10,2
970,1.007,10000,2,3,plurality,0.05,10,12
971,0.92,10000,2,3,plurality,0.05,10,22
972,1.107,10000,10,1,majority,0.0,2,2
973,1.057,10000,10,1,majority,0.0,2,12
974,1.004,10000,10,1,majority,0.0,2,22
975,1.198,10000,10,1,majority,0.0,3,2
976,1.096,10000,10,1,majority,0.0,3,12
977,0.993,10000,10,1,majority,0.0,3,22
978,1.197,10000,10,1,majority,0.0,4,2
979,1.391,10000,10,1,majority,0.0,4,12
980,1.25,10000,10,1,majority,0.0,4,22
981,1.294,10000,10,1,majority,0.0,5,2
982,1.192,10000,10,1,majority,0.0,5,12
983,1.055,10000,10,1,majority,0.0,5,22
984,1.422,10000,10,1,majority,0.0,6,2
985,1.288,10000,10,1,majority,0.0,6,12
986,1.555,10000,10,1,majority,0.0,6,22
987,1.584,10000,10,1,majority,0.0,7,2
988,1.204,10000,10,1,majority,0.0,7,12
989,1.405,10000,10,1,majority,0.0,7,22
990,1.491,10000,10,1,majority,0.0,8,2
991,1.257,10000,10,1,majority,0.0,8,12
992,1.272,10000,10,1,majority,0.0,8,22
993,1.069,10000,10,1,majority,0.0,9,2
994,1.154,10000,10,1,majority,0.0,9,12
995,1.288,10000,10,1,majority,0.0,9,22
996,1.683,10000,10,1,majority,0.0,10,2
997,1.465,10000,10,1,majority,0.0,10,12
998,1.304,10000,10,1,majority,0.0,10,22
999,1.06,10000,10,1,majority,0.01,2,2
1000,1.061,10000,10,1,majority,0.01,2,12
1001,1.043,10000,10,1,majority,0.01,2,22
1002,1.284,10000,10,1,majority,0.01,3,2
1003,1.105,10000,10,1,majority,0.01,3,12
1004,1.141,10000,10,1,majority,0.01,3,22
1005,1.129,10000,10,1,majority,0.01,4,2
1006,1.122,10000,10,1,majority,0.01,4,12
1007,1.134,10000,10,1,majority,0.01,4,22
1008,1.14,10000,10,1,majority,0.01,5,2
1009,1.111,10000,10,1,majority,0.01,5,12
1010,1.22,10000,10,1,majority,0.01,5,22
1011,1.27,10000,10,1,majority,0.01,6,2
1012,1.185,10000,10,1,majority,0.01,6,12
1013,1.396,10000,10,1,majority,0.01,6,22
1014,1.288,10000,10,1,majority,0.01,7,2
1015,1.221,10000,10,1,majority,0.01,7,12
1016,1.224,10000,10,1,majority,0.01,7,22
1017,1.344,10000,10,1,majority,0.01,8,2
1018,1.316,10000,10,1,majority,0.01,8,12
1019,1.156,10000,10,1,majority,0.01,8,22
1020,1.575,10000,10,1,majority,0.01,9,2
1021,1.437,10000,10,1,majority,0.01,9,12
1022,1.17,10000,10,1,majority,0.01,9,22
1023,1.65,10000,10,1,majority,0.01,10,2
1024,1.036,10000,10,1,majority,0.01,10,12
1025,1.304,10000,10,1,majority,0.01,10,22
1026,1.114,10000,10,1,majority,0.05,2,2
1027,0.997,10000,10,1,majority,0.05,2,12
1028,1.027,10000,10,1,majority,0.05,2,22
1029,1.34,10000,10,1,majority,0.05,3,2
1030,1.317,10000,10,1,majority,0.05,3,12
1031,1.019,10000,10,1,majority,0.05,3,22
1032,1.417,10000,10,1,majority,0.05,4,2
1033,1.247,10000,10,1,majority,0.05,4,12
1034,1.052,10000,10,1,majority,0.05,4,22
1035,1.12,10000,10,1,majority,0.05,5,2
1036,1.031,10000,10,1,majority,0.05,5,12
1037,1.15,10000,10,1,majority,0.05,5,22
1038,1.31,10000,10,1,majority,0.05,6,2
1039,1.314,10000,10,1,majority,0.05,6,12
1040,1.116,10000,10,1,majority,0.05,6,22
1041,1.201,10000,10,1,majority,0.05,7,2
1042,1.188,10000,10,1,majority,0.05,7,12
1043,1.233,10000,10,1,majority,0.05,7,22
1044,1.269,10000,10,1,majority,0.05,8,2
1045,1.57,10000,10,1,majority,0.05,8,12
1046,1.337,10000,10,1,majority,0.05,8,22
1047,1.242,10000,10,1,majority,0.05,9,2
1048,1.418,10000,10,1,majority,0.05,9,12
1049,1.377,10000,10,1,majority,0.05,9,22
1050,1.283,10000,10,1,majority,0.05,10,2
1051,1.361,10000,10,1,majority,0.05,10,12
1052,1.227,10000,10,1,majority,0.05,10,22
1053,1.068,10000,10,1,plurality,0.0,2,2
1054,0.998,10000,10,1,plurality,0.0,2,12
1055,1.004,10000,10,1,plurality,0.0,2,22
1056,0.952,10000,10,1,plurality,0.0,3,2
1057,1.052,10000,10,1,plurality,0.0,3,12
1058,1.012,10000,10,1,plurality,0.0,3,22
1059,1.224,10000,10,1,plurality,0.0,4,2
1060,1.123,10000,10,1,plurality,0.0,4,12
1061,1.045,10000,10,1,plurality,0.0,4,22
1062,1.058,10000,10,1,plurality,0.0,5,2
1063,1.065,10000,10,1,plurality,0.0,5,12
1064,1.105,10000,10,1,plurality,0.0,5,22
1065,1.327,10000,10,1,plurality,0.0,6,2
1066,1.22,10000,10,1,plurality,0.0,6,12
1067,1.088,10000,10,1,plurality,0.0,6,22
1068,1.301,10000,10,1,plurality,0.0,7,2
1069,1.13,10000,10,1,plurality,0.0,7,12
1070,1.119,10000,10,1,plurality,0.0,7,22
1071,1.097,10000,10,1,plurality,0.0,8,2
1072,1.094,10000,10,1,plurality,0.0,8,12
1073,1.291,10000,10,1,plurality,0.0,8,22
1074,1.384,10000,10,1,plurality,0.0,9,2
1075,1.179,10000,10,1,plurality,0.0,9,12
1076,1.155,10000,10,1,plurality,0.0,9,22
1077,1.277,10000,10,1,plurality,0.0,10,2
1078,1.342,10000,10,1,plurality,0.0,10,12
1079,1.394,10000,10,1,plurality,0.0,10,22
1080,1.143,10000,10,1,plurality,0.01,2,2
1081,0.988,10000,10,1,plurality,0.01,2,12
1082,1.05,10000,10,1,plurality,0.01,2,22
1083,1.138,10000,10,1,plurality,0.01,3,2
1084,0.973,10000,10,1,plurality,0.01,3,12
1085,1.043,10000,10,1,plurality,0.01,3,22
1086,1.311,10000,10,1,plurality,0.01,4,2
1087,1.123,10000,10,1,plurality,0.01,4,12
1088,1.093,10000,10,1,plurality,0.01,4,22
1089,1.449,10000,10,1,plurality,0.01,5,2
1090,1.106,10000,10,1,plurality,0.01,5,12
1091,1.039,10000,10,1,plurality,0.01,5,22
1092,1.649,10000,10,1,plurality,0.01,6,2
1093,1.067,10000,10,1,plurality,0.01,6,12
1094,1.183,10000,10,1,plurality,0.01,6,22
1095,1.027,10000,10,1,plurality,0.01,7,2
1096,1.061,10000,10,1,plurality,0.01,7,12
1097,1.218,10000,10,1,plurality,0.01,7,22
1098,1.375,10000,10,1,plurality,0.01,8,2
1099,1.301,10000,10,1,plurality,0.01,8,12
1100,1.153,10000,10,1,plurality,0.01,8,22
1101,1.141,10000,10,1,plurality,0.01,9,2
1102,1.226,10000,10,1,plurality,0.01,9,12
1103,1.25,10000,10,1,plurality,0.01,9,22
1104,1.399,10000,10,1,plurality,0.01,10,2
1105,1.29,10000,10,1,plurality,0.01,10,12
1106,1.375,10000,10,1,plurality,0.01,10,22
1107,0.928,10000,10,1,plurality,0.05,2,2
1108,0.961,10000,10,1,plurality,0.05,2,12
1109,0.943,10000,10,1,plurality,0.05,2,22
1110,1.167,10000,10,1,plurality,0.05,3,2
1111,1.022,10000,10,1,plurality,0.05,3,12
1112,1.027,10000,10,1,plurality,0.05,3,22
1113,1.486,10000,10,1,plurality,0.05,4,2
1114,1.181,10000,10,1,plurality,0.05,4,12
1115,1.076,10000,10,1,plurality,0.05,4,22
1116,1.003,10000,10,1,plurality,0.05,5,2
1117,1.049,10000,10,1,plurality,0.05,5,12
1118,1.108,10000,10,1,plurality,0.05,5,22
1119,1.118,10000,10,1,plurality,0.05,6,2
1120,1.287,10000,10,1,plurality,0.05,6,12
1121,1.113,10000,10,1,plurality,0.05,6,22
1122,1.157,10000,10,1,plurality,0.05,7,2
1123,1.139,10000,10,1,plurality,0.05,7,12
1124,1.168,10000,10,1,plurality,0.05,7,22
1125,0.966,10000,10,1,plurality,0.05,8,2
1126,1.232,10000,10,1,plurality,0.05,8,12
1127,1.201,10000,10,1,plurality,0.05,8,22
1128,1.366,10000,10,1,plurality,0.05,9,2
1129,1.283,10000,10,1,plurality,0.05,9,12
