,fairness,electorate_size,electoral_system,issues
4568,1.028,10000,plurality,22
4569,0.934,10000,plurality,2
4570,1.065,10000,plurality,12
4571,1.028,10000,plurality,22
4572,1.363,10000,plurality,2
4573,1.055,10000,plurality,12
4574,1.109,10000,plurality,22
4575,1.066,10000,plurality,2
4576,1.043,10000,plurality,12
4577,1.149,10000,plurality,22
4578,1.413,10000,plurality,2
4579,1.152,10000,plurality,12
4580,1.132,10000,plurality,22
4581,1.125,10000,plurality,2
4582,1.118,10000,plurality,12
4583,1.209,10000,plurality,22
4584,0.96,10000,plurality,2
4585,1.218,10000,plurality,12
4586,1.187,10000,plurality,22
4587,1.068,10000,plurality,2
4588,1.187,10000,plurality,12
4589,1.319,10000,plurality,22
4590,1.131,10000,majority,2
4591,1.012,10000,majority,12
4592,0.983,10000,majority,22
4593,1.14,10000,majority,2
4594,1.029,10000,majority,12
4595,1.349,10000,majority,22
4596,1.368,10000,majority,2
4597,1.106,10000,majority,12
4598,1.102,10000,majority,22
4599,1.191,10000,majority,2
4600,1.117,10000,majority,12
4601,1.107,10000,majority,22
4602,1.219,10000,majority,2
4603,1.192,10000,majority,12
4604,1.0,10000,majority,22
4605,1.141,10000,majority,2
4606,1.411,10000,majority,12
4607,1.256,10000,majority,22
4608,1.555,10000,majority,2
4609,1.039,10000,majority,12
4610,1.081,10000,majority,22
4611,1.075,10000,majority,2
4612,1.226,10000,majority,12
4613,1.253,10000,majority,22
4614,1.057,10000,majority,2
4615,1.51,10000,majority,12
4616,1.275,10000,majority,22
4617,1.192,10000,plurality,2
4618,1.016,10000,plurality,12
4619,0.957,10000,plurality,22
4620,1.328,10000,plurality,2
4621,1.069,10000,plurality,12
4622,1.031,10000,plurality,22
4623,1.073,10000,plurality,2
4624,1.045,10000,plurality,12
4625,1.14,10000,plurality,22
4626,1.188,10000,plurality,2
4627,1.156,10000,plurality,12
4628,1.059,10000,plurality,22
4629,1.462,10000,plurality,2
4630,1.105,10000,plurality,12
4631,1.172,10000,plurality,22
4632,0.928,10000,plurality,2
4633,1.16,10000,plurality,12
4634,1.197,10000,plurality,22
4635,1.125,10000,plurality,2
4636,1.117,10000,plurality,12
4637,1.105,10000,plurality,22
4638,1.113,10000,plurality,2
4639,1.157,10000,plurality,12
4640,1.164,10000,plurality,22
4641,1.083,10000,plurality,2
4642,1.214,10000,plurality,12
4643,1.295,10000,plurality,22
4644,1.165,10000,majority,2
4645,0.981,10000,majority,12
4646,1.013,10000,majority,22
4647,1.236,10000,majority,2
4648,1.064,10000,majority,12
4649,1.116,10000,majority,22
4650,1.117,10000,majority,2
4651,1.293,10000,majority,12
4652,1.055,10000,majority,22
4653,1.431,10000,majority,2
4654,1.18,10000,majority,12
4655,1.043,10000,majority,22
4656,1.177,10000,majority,2
4657,1.294,10000,majority,12
4658,1.308,10000,majority,22
4659,1.207,10000,majority,2
4660,1.34,10000,majority,12
4661,1.261,10000,majority,22
4662,1.642,10000,majority,2
4663,1.341,10000,majority,12
4664,1.171,10000,majority,22
4665,1.262,10000,majority,2
4666,1.197,10000,majority,12
4667,1.27,10000,majority,22
4668,1.421,10000,majority,2
4669,1.203,10000,majority,12
4670,1.225,10000,majority,22
4671,1.114,10000,plurality,2
4672,1.034,10000,plurality,12
4673,1.03,10000,plurality,22
4674,0.974,10000,plurality,2
4675,0.999,10000,plurality,12
4676,1.018,10000,plurality,22
4677,1.2,10000,plurality,2
4678,1.068,10000,plurality,12
4679,1.062,10000,plurality,22
4680,1.328,10000,plurality,2
4681,1.081,10000,plurality,12
4682,1.058,10000,plurality,22
4683,0.835,10000,plurality,2
4684,1.086,10000,plurality,12
4685,1.121,10000,plurality,22
4686,1.062,10000,plurality,2
4687,1.109,10000,plurality,12
4688,1.118,10000,plurality,22
4689,1.05,10000,plurality,2
4690,1.076,10000,plurality,12
4691,1.128,10000,plurality,22
4692,1.07,10000,plurality,2
4693,1.189,10000,plurality,12
4694,1.368,10000,plurality,22
4695,1.066,10000,plurality,2
4696,1.318,10000,plurality,12
4697,1.128,10000,plurality,22
4698,1.159,10000,majority,2
4699,1.064,10000,majority,12
4700,1.016,10000,majority,22
4701,1.25,10000,majority,2
4702,1.114,10000,majority,12
4703,1.066,10000,majority,22
4704,1.268,10000,majority,2
4705,1.108,10000,majority,12
4706,1.078,10000,majority,22
4707,1.398,10000,majority,2
4708,1.153,10000,majority,12
4709,1.039,10000,majority,22
4710,0.971,10000,majority,2
4711,1.195,10000,majority,12
4712,1.284,10000,majority,22
4713,0.979,10000,majority,2
4714,1.128,10000,majority,12
4715,1.199,10000,majority,22
4716,1.362,10000,majority,2
4717,1.401,10000,majority,12
4718,1.145,10000,majority,22
4719,1.236,10000,majority,2
4720,1.423,10000,majority,12
4721,1.155,10000,majority,22
4722,0.973,10000,majority,2
4723,1.278,10000,majority,12
4724,1.234,10000,majority,22
4725,1.122,10000,plurality,2
4726,0.998,10000,plurality,12
4727,1.031,10000,plurality,22
4728,1.197,10000,plurality,2
4729,1.059,10000,plurality,12
4730,1.022,10000,plurality,22
4731,1.117,10000,plurality,2
4732,1.104,10000,plurality,12
4733,1.081,10000,plurality,22
4734,1.093,10000,plurality,2
4735,1.007,10000,plurality,12
4736,1.057,10000,plurality,22
4737,0.916,10000,plurality,2
4738,1.166,10000,plurality,12
4739,1.108,10000,plurality,22
4740,1.19,10000,plurality,2
4741,1.054,10000,plurality,12
4742,1.116,10000,plurality,22
4743,0.97,10000,plurality,2
4744,1.183,10000,plurality,12
4745,1.113,10000,plurality,22
4746,1.405,10000,plurality,2
4747,1.156,10000,plurality,12
4748,1.221,10000,plurality,22
4749,1.063,10000,plurality,2
4750,1.21,10000,plurality,12
4751,1.177,10000,plurality,22
4752,0.962,10000,majority,2
4753,1.004,10000,majority,12
4754,0.973,10000,majority,22
4755,1.081,10000,majority,2
4756,1.052,10000,majority,12
4757,1.033,10000,majority,22
4758,1.187,10000,majority,2
4759,1.092,10000,majority,12
4760,1.07,10000,majority,22
4761,1.005,10000,majority,2
4762,1.208,10000,majority,12
4763,1.091,10000,majority,22
4764,1.538,10000,majority,2
4765,1.211,10000,majority,12
4766,1.261,10000,majority,22
4767,1.288,10000,majority,2
4768,1.085,10000,majority,12
4769,1.21,10000,majority,22
4770,1.03,10000,majority,2
4771,1.292,10000,majority,12
4772,1.33,10000,majority,22
4773,1.493,10000,majority,2
4774,1.259,10000,majority,12
4775,1.168,10000,majority,22
4776,1.363,10000,majority,2
4777,1.155,10000,majority,12
4778,1.222,10000,majority,22
4779,1.119,10000,plurality,2
4780,1.041,10000,plurality,12
4781,1.013,10000,plurality,22
4782,1.152,10000,plurality,2
4783,1.072,10000,plurality,12
4784,1.009,10000,plurality,22
4785,1.108,10000,plurality,2
4786,1.098,10000,plurality,12
4787,1.003,10000,plurality,22
4788,0.994,10000,plurality,2
4789,1.082,10000,plurality,12
4790,1.037,10000,plurality,22
4791,1.299,10000,plurality,2
4792,1.132,10000,plurality,12
4793,1.049,10000,plurality,22
4794,0.963,10000,plurality,2
4795,1.114,10000,plurality,12
4796,1.159,10000,plurality,22
4797,0.867,10000,plurality,2
4798,1.138,10000,plurality,12
4799,1.138,10000,plurality,22
4800,1.083,10000,plurality,2
4801,1.218,10000,plurality,12
4802,1.11,10000,plurality,22
4803,1.003,10000,plurality,2
4804,1.134,10000,plurality,12
4805,1.16,10000,plurality,22
4806,1.021,10000,majority,2
4807,1.037,10000,majority,12
4808,1.017,10000,majority,22
4809,1.334,10000,majority,2
4810,1.091,10000,majority,12
4811,1.053,10000,majority,22
4812,1.235,10000,majority,2
4813,1.292,10000,majority,12
4814,1.2,10000,majority,22
4815,0.993,10000,majority,2
4816,1.278,10000,majority,12
4817,1.105,10000,majority,22
4818,0.998,10000,majority,2
4819,1.267,10000,majority,12
4820,1.088,10000,majority,22
4821,1.154,10000,majority,2
4822,1.125,10000,majority,12
4823,1.233,10000,majority,22
4824,1.328,10000,majority,2
4825,1.328,10000,majority,12
4826,1.2,10000,majority,22
4827,1.561,10000,majority,2
4828,1.218,10000,majority,12
4829,1.109,10000,majority,22
4830,1.473,10000,majority,2
4831,1.211,10000,majority,12
4832,1.255,10000,majority,22
4833,1.127,10000,plurality,2
4834,1.032,10000,plurality,12
4835,1.01,10000,plurality,22
4836,1.077,10000,plurality,2
4837,1.009,10000,plurality,12
4838,1.045,10000,plurality,22
4839,1.147,10000,plurality,2
4840,1.021,10000,plurality,12
4841,1.065,10000,plurality,22
4842,1.115,10000,plurality,2
4843,1.154,10000,plurality,12
4844,1.033,10000,plurality,22
4845,1.566,10000,plurality,2
4846,1.089,10000,plurality,12
4847,1.128,10000,plurality,22
4848,0.955,10000,plurality,2
4849,1.067,10000,plurality,12
4850,1.07,10000,plurality,22
4851,0.972,10000,plurality,2
4852,1.115,10000,plurality,12
4853,1.124,10000,plurality,22
4854,1.052,10000,plurality,2
4855,1.133,10000,plurality,12
4856,1.12,10000,plurality,22
4857,0.993,10000,plurality,2
4858,1.204,10000,plurality,12
4859,1.16,10000,plurality,22
4860,1.013,10000,majority,2
4861,1.032,10000,majority,12
4862,0.987,10000,majority,22
4863,1.205,10000,majority,2
4864,1.03,10000,majority,12
4865,1.084,10000,majority,22
4866,1.141,10000,majority,2
4867,1.12,10000,majority,12
4868,1.186,10000,majority,22
4869,1.028,10000,majority,2
4870,1.166,10000,majority,12
4871,1.27,10000,majority,22
4872,1.329,10000,majority,2
4873,1.372,10000,majority,12
4874,1.344,10000,majority,22
4875,1.001,10000,majority,2
4876,1.158,10000,majority,12
4877,1.448,10000,majority,22
4878,1.538,10000,majority,2
4879,1.435,10000,majority,12
4880,1.229,10000,majority,22
4881,1.056,10000,majority,2
4882,1.176,10000,majority,12
4883,1.186,10000,majority,22
4884,1.586,10000,majority,2
4885,1.254,10000,majority,12
4886,1.417,10000,majority,22
4887,1.158,10000,plurality,2
4888,0.972,10000,plurality,12
4889,0.984,10000,plurality,22
4890,1.083,10000,plurality,2
4891,1.145,10000,plurality,12
4892,1.116,10000,plurality,22
4893,1.025,10000,plurality,2
4894,1.073,10000,plurality,12
4895,1.042,10000,plurality,22
4896,1.159,10000,plurality,2
4897,1.105,10000,plurality,12
4898,1.055,10000,plurality,22
4899,1.234,10000,plurality,2
4900,1.148,10000,plurality,12
4901,1.078,10000,plurality,22
4902,1.117,10000,plurality,2
4903,1.162,10000,plurality,12
4904,1.086,10000,plurality,22
4905,1.266,10000,plurality,2
4906,1.08,10000,plurality,12
4907,1.256,10000,plurality,22
4908,1.346,10000,plurality,2
4909,1.188,10000,plurality,12
4910,1.121,10000,plurality,22
4911,1.241,10000,plurality,2
4912,1.336,10000,plurality,12
4913,1.241,10000,plurality,22
4914,1.17,10000,majority,2
4915,0.989,10000,majority,12
4916,0.998,10000,majority,22
4917,1.167,10000,majority,2
4918,1.097,10000,majority,12
4919,0.976,10000,majority,22
4920,1.698,10000,majority,2
4921,0.999,10000,majority,12
4922,1.107,10000,majority,22
4923,1.303,10000,majority,2
4924,1.024,10000,majority,12
4925,1.36,10000,majority,22
4926,1.8,10000,majority,2
4927,1.176,10000,majority,12
4928,1.295,10000,majority,22
4929,0.981,10000,majority,2
4930,1.215,10000,majority,12
4931,1.155,10000,majority,22
4932,1.314,10000,majority,2
4933,1.232,10000,majority,12
4934,1.352,10000,majority,22
4935,1.619,10000,majority,2
4936,1.273,10000,majority,12
4937,1.365,10000,majority,22
4938,1.6,10000,majority,2
4939,1.395,10000,majority,12
4940,1.329,10000,majority,22
4941,1.111,10000,plurality,2
4942,1.036,10000,plurality,12
4943,0.995,10000,plurality,22
4944,1.254,10000,plurality,2
4945,1.025,10000,plurality,12
4946,1.052,10000,plurality,22
4947,1.463,10000,plurality,2
4948,1.049,10000,plurality,12
4949,1.02,10000,plurality,22
4950,1.435,10000,plurality,2
4951,1.095,10000,plurality,12
4952,1.092,10000,plurality,22
4953,1.281,10000,plurality,2
4954,1.107,10000,plurality,12
4955,1.183,10000,plurality,22
4956,1.27,10000,plurality,2
4957,1.159,10000,plurality,12
4958,1.14,10000,plurality,22
4959,1.657,10000,plurality,2
4960,1.009,10000,plurality,12
4961,1.258,10000,plurality,22
4962,1.287,10000,plurality,2
4963,1.169,10000,plurality,12
4964,1.175,10000,plurality,22
4965,1.112,10000,plurality,2
4966,1.256,10000,plurality,12
4967,1.132,10000,plurality,22
4968,1.124,10000,majority,2
4969,1.04,10000,majority,12
4970,1.011,10000,majority,22
4971,0.917,10000,majority,2
4972,1.06,10000,majority,12
4973,1.042,10000,majority,22
4974,1.108,10000,majority,2
4975,1.036,10000,majority,12
4976,1.151,10000,majority,22
4977,1.015,10000,majority,2
4978,1.236,10000,majority,12
4979,1.366,10000,majority,22
4980,1.212,10000,majority,2
4981,1.09,10000,majority,12
4982,1.13,10000,majority,22
4983,1.393,10000,majority,2
4984,1.33,10000,majority,12
4985,1.258,10000,majority,22
4986,0.989,10000,majority,2
4987,1.285,10000,majority,12
4988,1.125,10000,majority,22
4989,1.308,10000,majority,2
4990,1.307,10000,majority,12
4991,1.229,10000,majority,22
4992,1.328,10000,majority,2
4993,1.279,10000,majority,12
4994,1.364,10000,majority,22
4995,1.125,10000,plurality,2
4996,0.986,10000,plurality,12
4997,0.96,10000,plurality,22
4998,1.194,10000,plurality,2
4999,1.024,10000,plurality,12
5000,1.063,10000,plurality,22
5001,1.195,10000,plurality,2
5002,1.139,10000,plurality,12
5003,1.037,10000,plurality,22
5004,1.177,10000,plurality,2
5005,1.109,10000,plurality,12
5006,1.048,10000,plurality,22
5007,0.989,10000,plurality,2
5008,1.052,10000,plurality,12
5009,1.1,10000,plurality,22
5010,1.328,10000,plurality,2
5011,1.035,10000,plurality,12
5012,1.178,10000,plurality,22
5013,1.323,10000,plurality,2
5014,1.2,10000,plurality,12
5015,1.094,10000,plurality,22
5016,1.489,10000,plurality,2
5017,1.175,10000,plurality,12
5018,1.135,10000,plurality,22
5019,1.004,10000,plurality,2
5020,1.235,10000,plurality,12
5021,1.226,10000,plurality,22
5022,1.066,10000,majority,2
5023,1.067,10000,majority,12
5024,1.047,10000,majority,22
5025,1.234,10000,majority,2
5026,1.148,10000,majority,12
5027,1.192,10000,majority,22
5028,0.989,10000,majority,2
5029,1.086,10000,majority,12
5030,1.377,10000,majority,22
5031,1.182,10000,majority,2
5032,1.27,10000,majority,12
5033,1.137,10000,majority,22
5034,1.246,10000,majority,2
5035,1.269,10000,majority,12
5036,1.184,10000,majority,22
5037,1.527,10000,majority,2
5038,1.103,10000,majority,12
5039,1.274,10000,majority,22
5040,1.231,10000,majority,2
5041,1.327,10000,majority,12
5042,1.204,10000,majority,22
5043,1.139,10000,majority,2
5044,1.375,10000,majority,12
5045,1.33,10000,majority,22
5046,1.5,10000,majority,2
5047,1.249,10000,majority,12
5048,1.351,10000,majority,22
5049,1.011,10000,plurality,2
5050,1.044,10000,plurality,12
5051,1.001,10000,plurality,22
5052,1.212,10000,plurality,2
5053,0.992,10000,plurality,12
5054,1.081,10000,plurality,22
5055,0.987,10000,plurality,2
5056,1.089,10000,plurality,12
5057,1.054,10000,plurality,22
5058,1.355,10000,plurality,2
5059,1.106,10000,plurality,12
5060,1.035,10000,plurality,22
5061,1.215,10000,plurality,2
5062,1.247,10000,plurality,12
5063,1.12,10000,plurality,22
5064,1.062,10000,plurality,2
5065,1.025,10000,plurality,12
5066,1.237,10000,plurality,22
5067,1.286,10000,plurality,2
5068,1.212,10000,plurality,12
5069,1.166,10000,plurality,22
5070,1.14,10000,plurality,2
5071,1.196,10000,plurality,12
5072,1.15,10000,plurality,22
5073,1.065,10000,plurality,2
5074,1.337,10000,plurality,12
5075,1.282,10000,plurality,22
5076,1.083,10000,majority,2
5077,0.978,10000,majority,12
5078,1.015,10000,majority,22
5079,1.158,10000,majority,2
5080,1.23,10000,majority,12
5081,1.016,10000,majority,22
5082,1.148,10000,majority,2
5083,1.168,10000,majority,12
5084,1.097,10000,majority,22
5085,1.547,10000,majority,2
5086,1.082,10000,majority,12
5087,1.208,10000,majority,22
5088,1.046,10000,majority,2
5089,1.184,10000,majority,12
5090,1.127,10000,majority,22
5091,1.008,10000,majority,2
5092,1.177,10000,majority,12
5093,1.153,10000,majority,22
5094,1.154,10000,majority,2
5095,1.272,10000,majority,12
5096,1.319,10000,majority,22
5097,1.386,10000,majority,2
5098,1.356,10000,majority,12
5099,1.192,10000,majority,22
5100,1.313,10000,majority,2
5101,1.187,10000,majority,12
5102,1.351,10000,majority,22
5103,1.041,10000,plurality,2
5104,0.982,10000,plurality,12
5105,0.991,10000,plurality,22
5106,1.107,10000,plurality,2
5107,1.019,10000,plurality,12
5108,0.989,10000,plurality,22
5109,0.937,10000,plurality,2
5110,1.095,10000,plurality,12
5111,1.07,10000,plurality,22
5112,1.05,10000,plurality,2
5113,1.184,10000,plurality,12
5114,1.038,10000,plurality,22
5115,1.218,10000,plurality,2
5116,1.09,10000,plurality,12
5117,1.107,10000,plurality,22
5118,1.389,10000,plurality,2
5119,1.161,10000,plurality,12
5120,1.098,10000,plurality,22
5121,1.043,10000,plurality,2
5122,1.251,10000,plurality,12
5123,1.174,10000,plurality,22
5124,1.333,10000,plurality,2
5125,1.207,10000,plurality,12
5126,1.17,10000,plurality,22
5127,1.045,10000,plurality,2
5128,1.172,10000,plurality,12
5129,1.232,10000,plurality,22
5130,1.013,10000,majority,2
5131,1.017,10000,majority,12
5132,1.03,10000,majority,22
5133,1.119,10000,majority,2
5134,1.127,10000,majority,12
5135,1.041,10000,majority,22
5136,1.54,10000,majority,2
5137,1.207,10000,majority,12
5138,1.111,10000,majority,22
5139,0.972,10000,majority,2
5140,1.144,10000,majority,12
5141,1.14,10000,majority,22
5142,1.087,10000,majority,2
5143,1.23,10000,majority,12
5144,1.056,10000,majority,22
5145,1.184,10000,majority,2
5146,1.219,10000,majority,12
5147,1.331,10000,majority,22
5148,1.069,10000,majority,2
5149,1.195,10000,majority,12
5150,1.355,10000,majority,22
5151,1.068,10000,majority,2
5152,1.384,10000,majority,12
5153,1.324,10000,majority,22
5154,1.449,10000,majority,2
5155,1.314,10000,majority,12
5156,1.252,10000,majority,22
5157,1.087,10000,plurality,2
5158,1.013,10000,plurality,12
5159,0.966,10000,plurality,22
5160,1.17,10000,plurality,2
5161,1.038,10000,plurality,12
5162,1.014,10000,plurality,22
5163,1.28,10000,plurality,2
5164,1.112,10000,plurality,12
5165,1.066,10000,plurality,22
5166,1.247,10000,plurality,2
5167,1.086,10000,plurality,12
5168,1.078,10000,plurality,22
5169,1.38,10000,plurality,2
5170,1.132,10000,plurality,12
5171,1.008,10000,plurality,22
5172,0.897,10000,plurality,2
5173,1.174,10000,plurality,12
5174,1.08,10000,plurality,22
5175,1.239,10000,plurality,2
5176,1.197,10000,plurality,12
5177,1.075,10000,plurality,22
5178,1.01,10000,plurality,2
5179,1.208,10000,plurality,12
5180,1.072,10000,plurality,22
5181,1.04,10000,plurality,2
5182,1.113,10000,plurality,12
5183,1.113,10000,plurality,22
5184,1.143,10000,majority,2
5185,1.063,10000,majority,12
5186,0.984,10000,majority,22
5187,1.059,10000,majority,2
5188,1.059,10000,majority,12
5189,1.045,10000,majority,22
5190,1.199,10000,majority,2
5191,1.08,10000,majority,12
5192,1.098,10000,majority,22
5193,1.497,10000,majority,2
5194,1.154,10000,majority,12
5195,1.067,10000,majority,22
5196,0.84,10000,majority,2
5197,1.249,10000,majority,12
5198,1.165,10000,majority,22
5199,1.328,10000,majority,2
5200,1.206,10000,majority,12
5201,1.21,10000,majority,22
5202,1.518,10000,majority,2
5203,1.206,10000,majority,12
5204,1.195,10000,majority,22
5205,1.52,10000,majority,2
5206,1.068,10000,majority,12
5207,1.197,10000,majority,22
5208,1.357,10000,majority,2
5209,1.308,10000,majority,12
5210,1.284,10000,majority,22
5211,1.18,10000,plurality,2
5212,1.012,10000,plurality,12
5213,1.028,10000,plurality,22
5214,1.145,10000,plurality,2
5215,1.095,10000,plurality,12
5216,1.014,10000,plurality,22
5217,1.096,10000,plurality,2
5218,1.074,10000,plurality,12
5219,1.064,10000,plurality,22
5220,1.136,10000,plurality,2
5221,1.062,10000,plurality,12
5222,1.046,10000,plurality,22
5223,1.138,10000,plurality,2
5224,1.155,10000,plurality,12
5225,1.09,10000,plurality,22
5226,1.151,10000,plurality,2
5227,1.194,10000,plurality,12
5228,1.207,10000,plurality,22
5229,0.984,10000,plurality,2
5230,1.116,10000,plurality,12
5231,1.156,10000,plurality,22
5232,1.335,10000,plurality,2
5233,1.154,10000,plurality,12
5234,1.166,10000,plurality,22
5235,1.113,10000,plurality,2
5236,1.072,10000,plurality,12
5237,1.266,10000,plurality,22
5238,1.128,10000,majority,2
5239,0.997,10000,majority,12
5240,0.983,10000,majority,22
5241,1.155,10000,majority,2
5242,1.097,10000,majority,12
5243,1.006,10000,majority,22
5244,1.197,10000,majority,2
5245,1.109,10000,majority,12
5246,1.057,10000,majority,22
5247,1.419,10000,majority,2
5248,1.479,10000,majority,12
5249,1.085,10000,majority,22
5250,1.623,10000,majority,2
5251,1.069,10000,majority,12
5252,1.069,10000,majority,22
5253,1.241,10000,majority,2
5254,1.223,10000,majority,12
5255,1.246,10000,majority,22
5256,1.454,10000,majority,2
5257,1.276,10000,majority,12
5258,1.186,10000,majority,22
5259,1.283,10000,majority,2
5260,1.229,10000,majority,12
5261,1.137,10000,majority,22
5262,1.515,10000,majority,2
5263,1.225,10000,majority,12
5264,1.331,10000,majority,22
5265,1.141,10000,plurality,2
5266,1.015,10000,plurality,12
5267,1.006,10000,plurality,22
5268,1.214,10000,plurality,2
5269,1.035,10000,plurality,12
5270,1.018,10000,plurality,22
5271,1.313,10000,plurality,2
5272,1.03,10000,plurality,12
5273,1.077,10000,plurality,22
5274,1.058,10000,plurality,2
5275,1.097,10000,plurality,12
5276,1.067,10000,plurality,22
5277,1.055,10000,plurality,2
5278,1.077,10000,plurality,12
5279,1.038,10000,plurality,22
5280,1.256,10000,plurality,2
5281,1.094,10000,plurality,12
5282,1.07,10000,plurality,22
5283,0.994,10000,plurality,2
5284,1.161,10000,plurality,12
5285,1.113,10000,plurality,22
5286,1.048,10000,plurality,2
5287,1.223,10000,plurality,12
5288,1.139,10000,plurality,22
5289,1.051,10000,plurality,2
5290,1.196,10000,plurality,12
5291,1.232,10000,plurality,22
5292,1.155,10000,majority,2
5293,1.035,10000,majority,12
5294,1.021,10000,majority,22
5295,1.126,10000,majority,2
5296,1.102,10000,majority,12
5297,1.026,10000,majority,22
5298,1.218,10000,majority,2
5299,1.089,10000,majority,12
5300,1.079,10000,majority,22
5301,1.493,10000,majority,2
5302,1.115,10000,majority,12
5303,1.252,10000,majority,22
5304,1.379,10000,majority,2
5305,1.065,10000,majority,12
5306,1.067,10000,majority,22
5307,1.106,10000,majority,2
5308,1.188,10000,majority,12
5309,1.272,10000,majority,22
5310,1.401,10000,majority,2
5311,1.312,10000,majority,12
5312,1.242,10000,majority,22
5313,0.979,10000,majority,2
5314,1.126,10000,majority,12
5315,1.299,10000,majority,22
5316,1.073,10000,majority,2
5317,1.203,10000,majority,12
5318,1.275,10000,majority,22
5319,1.138,10000,plurality,2
5320,1.04,10000,plurality,12
5321,1.016,10000,plurality,22
5322,1.303,10000,plurality,2
5323,1.04,10000,plurality,12
5324,1.001,10000,plurality,22
5325,1.245,10000,plurality,2
5326,1.083,10000,plurality,12
5327,1.077,10000,plurality,22
5328,0.965,10000,plurality,2
5329,1.1,10000,plurality,12
5330,1.01,10000,plurality,22
5331,0.988,10000,plurality,2
5332,1.063,10000,plurality,12
5333,1.039,10000,plurality,22
5334,0.98,10000,plurality,2
5335,1.134,10000,plurality,12
5336,1.068,10000,plurality,22
5337,0.976,10000,plurality,2
5338,1.162,10000,plurality,12
5339,1.102,10000,plurality,22
5340,0.968,10000,plurality,2
5341,1.043,10000,plurality,12
5342,1.159,10000,plurality,22
5343,1.061,10000,plurality,2
5344,1.159,10000,plurality,12
5345,1.105,10000,plurality,22
5346,1.21,10000,majority,2
5347,0.97,10000,majority,12
5348,1.013,10000,majority,22
5349,1.125,10000,majority,2
5350,1.056,10000,majority,12
5351,1.005,10000,majority,22
5352,1.128,10000,majority,2
5353,1.164,10000,majority,12
5354,1.021,10000,majority,22
5355,1.335,10000,majority,2
5356,1.115,10000,majority,12
5357,1.02,10000,majority,22
5358,1.554,10000,majority,2
5359,1.181,10000,majority,12
5360,1.104,10000,majority,22
5361,1.353,10000,majority,2
5362,1.183,10000,majority,12
5363,1.253,10000,majority,22
5364,1.385,10000,majority,2
5365,1.367,10000,majority,12
5366,1.109,10000,majority,22
5367,1.624,10000,majority,2
5368,1.361,10000,majority,12
5369,1.192,10000,majority,22
5370,1.077,10000,majority,2
5371,1.177,10000,majority,12
5372,1.167,10000,majority,22
5373,1.129,10000,plurality,2
5374,1.047,10000,plurality,12
5375,0.997,10000,plurality,22
5376,1.125,10000,plurality,2
5377,1.065,10000,plurality,12
5378,1.026,10000,plurality,22
5379,1.353,10000,plurality,2
5380,1.077,10000,plurality,12
5381,1.044,10000,plurality,22
5382,1.195,10000,plurality,2
5383,1.126,10000,plurality,12
5384,1.037,10000,plurality,22
5385,1.373,10000,plurality,2
5386,1.111,10000,plurality,12
5387,1.069,10000,plurality,22
5388,0.981,10000,plurality,2
5389,1.097,10000,plurality,12
5390,1.022,10000,plurality,22
5391,1.053,10000,plurality,2
5392,1.085,10000,plurality,12
5393,1.12,10000,plurality,22
5394,1.083,10000,plurality,2
5395,1.122,10000,plurality,12
5396,1.106,10000,plurality,22
5397,1.058,10000,plurality,2
5398,1.19,10000,plurality,12
5399,1.285,10000,plurality,22
